policy,date,original_plan_cost_yuan,final_non_emergency_cost_yuan,adjustment_net_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_purchase_kwh,remaining_energy_kwh,charge_kwh,discharge_kwh,soc_min_kwh,soc_max_kwh,terminal_soc_kwh
C1,2025-02-26,44139.36416437451,44139.36416437451,0.0,8418.319291152988,52557.68345552749,2617.907187661596,1289.2766552478217,21660.324094889667,17531.24127708227,1200.0,10425.651629065853,1215.1347108648422
C1,2025-02-27,45383.003735363214,45383.003735363214,0.0,8376.831070303662,53759.83480566688,1917.4438258830269,4321.568055419228,21219.456840752486,17170.8855997898,1200.0,10422.665583053426,1233.884089997857
C1,2025-02-28,17774.330603746264,17774.330603746264,0.0,3978.2156396210294,21752.546243367295,1047.0185234399014,8858.364416881444,16303.14298163509,13232.644750672265,1199.9999999999995,10128.424822659616,1203.7741616113656
C1,2025-03-01,24047.696215832773,24047.696215832773,0.0,2126.9227332349096,26174.618949067684,404.97157208380537,18653.437210207554,14881.662010320115,12034.656002447464,1203.7741616113656,9348.378674603173,1225.429968180065
C1,2025-03-02,57554.79960046922,57554.79960046922,0.0,6211.821361000581,63766.6209614698,1288.0250968766143,15816.782293567097,18104.540314693702,14683.857019579344,1204.1195629829024,9616.66037233374,1204.1195629829028
C1,2025-03-03,55486.35615445391,55486.35615445391,0.0,3729.1886384987934,59215.54479295271,1125.0180678782444,11079.17979456196,18505.990315835414,14993.559762511295,1200.0,9304.476664360149,1200.0
C1,2025-03-04,46742.71723803806,46742.71723803806,0.0,4910.4150405338105,51653.13227857187,1351.5067574873767,3334.5241493084372,20618.71983267315,16701.163064465243,1200.0,10497.814302043464,1200.0
C1,2025-03-05,52611.32421344979,52611.32421344979,0.0,4873.673780042379,57484.99799349217,1167.3494689422687,14002.65869580107,16872.140393669368,13666.433718872191,1200.0,9748.78875780462,1200.0
C1,2025-03-06,45914.04275828255,45914.04275828255,0.0,5757.028553470285,51671.071311752836,1666.2862768492846,6095.736580337527,20988.43214538628,17000.630037762887,1200.0,10257.97627158346,1200.0
C1,2025-03-07,18459.633174839473,18459.633174839473,0.0,2283.1478581515917,20742.781032991064,658.3225100917275,11477.80970469008,15374.62060718217,12417.438095271487,1240.0051072734173,10404.20233014177,1240.0051072734173
C1,2025-03-08,20529.34164417146,20529.34164417146,0.0,4150.777595992853,24680.119240164313,1358.1540039048966,16538.364405762284,13633.686792391467,11079.290898383164,1200.0,9286.02286304558,1200.0
C1,2025-03-09,46406.209196704556,46406.209196704556,0.0,9468.249744223605,55874.45894092816,2593.6151357084073,11055.0657225641,20984.898377053418,16997.76768541327,1200.0,10653.770572006086,1200.0
C1,2025-03-10,45512.73662635449,45512.73662635449,0.0,12079.930358119966,57592.666984474454,3391.3939116386205,5105.440077941037,21198.470823111442,17162.990748132008,1200.0,10428.106985116969,1208.634020653624
C1,2025-03-11,39022.99329025206,39022.99329025206,0.0,21639.375243222,60662.36853347405,7568.000124761179,2202.5340717775134,20280.973236645656,16396.930934619726,1200.0,10317.388231756026,1242.6977840572397
C1,2025-03-12,45985.043106274796,45985.043106274796,0.0,4857.435923264037,50842.47902953884,1350.1182896593014,9941.57623988086,20277.15534286322,16460.787077740013,1200.0,10519.067599498858,1202.3741729230112
C1,2025-03-13,42763.02573935455,42763.02573935455,0.0,7691.475254376479,50454.50099373103,2332.9850830670757,249.09400358578517,20434.490238912265,16554.073849149627,1199.9999999999995,10587.876989413491,1200.0
C1,2025-03-14,15605.574650696095,15605.574650696095,0.0,3423.213714203083,19028.788364899177,1237.2793288673793,12511.720020369261,15180.544160718273,12280.810153232964,1200.0,10729.860561978508,1217.1451299431512
C1,2025-03-15,15595.007109566626,15595.007109566626,0.0,4217.597759313579,19812.604868880208,1182.2038872251787,7660.092509147868,14916.981843259995,12098.185909989437,1200.0,10476.376970090476,1200.0
C1,2025-03-16,43243.499043300886,43243.499043300886,0.0,3701.164660899748,46944.66370420063,1143.973549722158,3705.239953344911,20783.081272830685,16834.29583099285,1200.0,10215.362125600928,1200.0
C1,2025-03-17,39830.89158531286,39830.89158531286,0.0,13545.94780674444,53376.8393920573,3764.7803149116958,8217.276667986429,19829.968903119145,16022.154687466325,1200.0,10387.572771855585,1244.577915622438
C1,2025-03-18,45148.08266155592,45148.08266155592,0.0,1830.8171474147132,46978.89980897063,576.8092171342395,9374.541328068522,18179.71735204846,14765.69117921945,1199.9999999999995,10258.535740771802,1200.0
C1,2025-03-19,37505.654460117075,37505.654460117075,0.0,14990.411119106937,52496.06557922401,5703.6737878324,2742.0607728875293,20099.314440383616,16270.411363290888,1200.0,10494.079955807714,1211.1481482442769
C1,2025-03-20,43049.94642193864,43049.94642193864,0.0,14807.305007033547,57857.25142897219,3983.7986933648663,8236.821632771393,19675.063544536526,15940.14267218659,1200.0,10497.95308328359,1207.4357025642678
C1,2025-03-21,15508.755900573755,15508.755900573755,0.0,3924.881666446584,19433.637567020338,1234.8059475685257,16161.46084280768,14152.974755435176,11470.601684210333,1200.0,10332.10652303796,1200.0
C1,2025-03-22,16404.846931664862,16404.846931664862,0.0,1473.1568713996796,17878.003803064545,618.8145861695666,12996.516978267779,14403.06963025653,11525.251669508722,1287.5152303906568,10398.574760554968,1356.9274788878522
C1,2025-03-23,42910.41821937482,42910.41821937482,0.0,5143.483265320169,48053.90148469499,1205.3288268399442,8986.798454250204,18837.810287091695,15375.9331858392,1200.0,10337.099843081836,1226.5865307823726
C1,2025-03-24,41384.46197798558,41384.46197798558,0.0,1021.8149517727608,42406.276929758336,467.15781072062083,6204.6403544222085,19344.43599867814,15692.921036633434,1200.0,10498.484174723502,1200.0
C1,2025-03-25,44953.57036306791,44953.57036306791,0.0,7782.33720450609,52735.907567574,2168.0036316254677,11377.757474206592,18917.800884506363,15314.419887251528,1200.0,10187.99464305596,1209.998699109578
C1,2025-03-26,39063.19822578518,39063.19822578518,0.0,6786.135779342616,45849.33400512779,1876.0330601125586,6153.915437244774,19347.42281826261,15680.411311991335,1200.0,10500.32304450013,1200.0
C1,2025-03-27,41016.914466854745,41016.914466854745,0.0,4521.064477263083,45537.97894411782,1438.187349348893,6107.529774799518,18694.42604982884,15142.485100361362,1200.0,10341.702263171745,1200.0
C1,2025-03-28,15528.25481795866,15528.25481795866,0.0,838.0782045853827,16366.33302254404,335.75861508648256,17183.47428213354,14641.541883213458,11859.648925402902,1200.0,10568.26397535265,1200.0
C1,2025-03-29,14224.149526888814,14224.149526888814,0.0,3389.6902182535136,17613.839745142326,943.3128608849788,18789.723996345285,14359.993590709762,11631.594808474907,1199.9999999999995,10732.985711532454,1200.0
C1,2025-03-30,39431.77317139635,39431.77317139635,0.0,7293.095116903869,46724.86828830022,2146.5784123289404,7687.422620974436,18639.456094111763,15097.959436230523,1200.0,10490.857680049285,1200.0
C1,2025-03-31,36529.97673127657,36529.97673127657,0.0,12469.293643895455,48999.270375172026,4425.822763162437,3637.5851834574337,19478.659077430326,15743.213791992132,1200.0,10408.594916253543,1238.3334008071502
C1,2025-04-01,41740.128872082794,41740.128872082794,0.0,3882.9684073361404,45623.09727941893,1159.0648705046622,7263.106091415248,17743.946328313486,14369.320743982384,1200.0,10500.515058423012,1241.9731585310658
C1,2025-04-02,40681.06246649328,40681.06246649328,0.0,4904.471145959534,45585.53361245281,1470.9321002857585,3976.831679814557,18045.222660716303,14624.826369940105,1200.0,10309.951158782076,1232.86647546451
C1,2025-04-03,41892.90705999706,41892.90705999706,0.0,3909.803309898925,45802.71036989598,1150.897353804395,10038.092436206845,18561.072094045943,15032.702479588288,1200.0,10189.018193795524,1234.828605007755
C1,2025-04-04,14258.126260128103,14258.126260128103,0.0,2198.512491688849,16456.63875181695,734.4178902135261,19917.495099943164,13722.565255212789,11115.829235032405,1200.0,10396.548944772663,1234.2159624410483
C1,2025-04-05,13913.99414002898,13913.99414002898,0.0,9251.73882568374,23165.73296571272,2672.870634004602,15729.27445109819,13124.821229530853,10661.899562116934,1200.0,10212.282928596363,1200.0
C1,2025-04-06,38737.862385749104,38737.862385749104,0.0,6265.855423221572,45003.71780897067,1983.4474044458927,8822.3046913113,19159.083345703704,15479.63094927003,1200.0,10646.607327355849,1243.5850674999654
C1,2025-04-07,34676.35032679342,34676.35032679342,0.0,5705.7861763292,40382.136503122616,2161.604353641905,2788.473309686223,19364.035373307164,15724.095213128769,1200.0,10739.067636250842,1200.0
C1,2025-04-08,41885.515843755005,41885.515843755005,0.0,2463.2546378377283,44348.770481592735,548.1136425625398,11357.19970649922,18897.038397184948,15306.601101719813,1200.0,10405.062846446985,1200.0
C1,2025-04-09,39685.651859497215,39685.651859497215,0.0,4498.757659232551,44184.409518729764,1519.787935375763,3740.589269458828,19791.4089240925,16031.04122851493,1200.0,10467.459260316216,1200.0
C1,2025-04-10,37777.55531737282,37777.55531737282,0.0,6701.8812581256325,44479.43657549845,1882.9792964641465,5171.860549784735,19142.240492031393,15505.214798545428,1200.0,10266.698737753824,1200.0
C1,2025-04-11,13329.841129091474,13329.841129091474,0.0,6261.7688391121255,19591.6099682036,1725.8546370101296,20697.70735278397,12733.320326557188,10313.989464511325,1200.0,10259.60338124556,1200.0
C1,2025-04-12,14574.357281253868,14574.357281253868,0.0,1190.7074148357742,15765.064696089641,447.9068200509009,17416.500435705613,12757.064299711574,10333.222082766373,1200.0,10263.789067193373,1200.0
C1,2025-04-13,37131.75458221922,37131.75458221922,0.0,9146.634530783802,46278.389113003024,2562.270180760759,6971.730932108178,18413.926294775538,14903.395873956373,1200.0,10417.448888518624,1213.2049164575749
C1,2025-04-14,39178.874195076736,39178.874195076736,0.0,8213.333556478685,47392.20775155542,2104.2505479178926,10471.983103693588,16900.355793338873,13679.35152085964,1200.0,10289.64064740885,1224.24566284074
C1,2025-04-15,33539.67795034383,33539.67795034383,0.0,3969.0815352406744,37508.7594855845,982.6682989732412,3100.555354799228,19506.57971529777,15802.341680991603,1200.0,10620.791391163157,1222.0099832847352
C1,2025-04-16,36672.18001438782,36672.18001438782,0.0,7324.033958708659,43996.21397309648,2895.968753862065,5072.039804381641,19140.057925899284,15523.25590493468,1200.0,10676.75062483889,1200.0
C1,2025-04-17,34206.75823753544,34206.75823753544,0.0,9330.658200110614,43537.416437646054,2580.170003200923,1661.0573869443606,19162.68913057263,15514.588885080246,1200.0,10391.935785029094,1207.9881229817595
C1,2025-04-18,13449.420677720422,13449.420677720422,0.0,4026.506082010465,17475.926759730886,1275.908245951373,19456.223219382497,12846.874296740487,10365.88617229324,1200.0,10346.571015760686,1252.523687500151
C1,2025-04-19,12492.053155111027,12492.053155111027,0.0,1733.997727485569,14226.050882596597,720.1966521514213,17261.435495109108,13313.290013430742,10831.036229629033,1200.0,10800.0,1200.0
C1,2025-04-20,33314.715902966665,33314.715902966665,0.0,8666.724101079422,41981.44000404609,3253.6112512883274,2610.1884799984778,19489.1795407832,15786.235428034392,1200.0,10513.68065047167,1200.0
C1,2025-04-21,36628.40053532885,36628.40053532885,0.0,2646.2067351265,39274.60727045535,799.0878631834348,9739.444939015444,18322.338555284543,14835.976502393663,1200.0,10348.481108250617,1205.6863637631325
C1,2025-04-22,32280.62061815639,32280.62061815639,0.0,8255.81440334482,40536.43502150121,3096.9494295609384,972.4885281615773,19706.150752652316,15967.099837035195,1199.9999999999998,10800.0,1200.0
C1,2025-04-23,32315.981888982857,32315.981888982857,0.0,8471.891677315583,40787.87356629844,3213.857095845419,1926.9773791909017,19079.73947789798,15389.2416300547,1200.0,10503.137031621394,1272.6081633807537
C1,2025-04-24,31225.45796676879,31225.45796676879,0.0,8114.632344792309,39340.0903115611,2961.7209654542553,4359.385734387141,19186.314797445462,15606.2623329735,1200.0,10800.0,1200.0
C1,2025-04-25,12655.212556405539,12655.212556405539,0.0,3617.931226692177,16273.143783097716,1050.3313179864267,22335.79509832638,11938.849935415124,9656.548110364165,1200.0,10262.020062316506,1215.4670414689847
C1,2025-04-26,12639.177108630967,12639.177108630967,0.0,3494.6506133387734,16133.827721969741,1089.6733665433999,24340.146339684947,12126.511865189583,9836.39494812565,1200.0,10344.52260813174,1200.0
C1,2025-04-27,29814.6662724185,29814.6662724185,0.0,14131.05902600837,43945.72529842687,3484.929407711604,1024.9042793904023,18865.05196375237,15280.692090639423,1200.0,10800.0,1200.0
C1,2025-04-28,38370.363685007425,38370.363685007425,0.0,5048.0089520279025,43418.372637035325,1463.8893365391125,5683.848424520518,18908.5740320036,15315.944965922912,1200.0,10460.333660852975,1200.0
C1,2025-04-29,32516.74097704095,32516.74097704095,0.0,7150.635194241753,39667.3761712827,2005.3230138500103,4769.706301557055,17317.725822374177,13930.929386348145,1200.0,10735.63895167964,1307.1428108610428
C1,2025-04-30,30893.213219371617,30893.213219371617,0.0,9456.907506002539,40350.12072537415,2692.9938855738487,2168.081006833016,16676.459592861753,13604.360799992968,1200.0,10396.451884766637,1200.0
C1,2025-05-01,32401.58733384704,32401.58733384704,0.0,25877.70813394876,58279.295467795804,6665.947293043662,5087.57215728165,17871.311470350985,14475.762290984303,1200.0,10284.362787311258,1200.0
C1,2025-05-02,14106.125844314267,14106.125844314267,0.0,12511.161601686967,26617.28744600123,2844.1220596234853,13743.245607204179,12485.660436230999,10113.384953347111,1199.999999999999,10126.878312612322,1200.0
C1,2025-05-03,13268.603769615087,13268.603769615087,0.0,13936.448152112383,27205.05192172747,2855.1624129863167,18635.962412902252,12023.154852495865,9738.75543052166,1200.0,10096.781086554394,1200.0
C1,2025-05-04,35334.61083308458,35334.61083308458,0.0,21288.282325850545,56622.89315893513,5228.958304889587,8396.127136443347,16282.22276508948,13188.600439722477,1199.9999999999995,9439.576505196665,1200.0
C1,2025-05-05,37870.953716782686,37870.953716782686,0.0,16206.032020092222,54076.98573687491,3494.6788353496067,6009.140314415792,16787.2996492797,13597.712715916565,1200.0,9166.470065626443,1200.0
C1,2025-05-06,32041.44188169292,32041.44188169292,0.0,22512.39562385749,54553.837505550415,5182.421250964241,936.6859657206628,17025.15963024595,13790.37930049922,1200.0,9838.529162887404,1200.0
C1,2025-05-07,33377.52659989326,33377.52659989326,0.0,21314.06518662195,54691.59178651521,5398.116073797851,1357.6757987703859,18662.32482486716,15109.67832358507,1200.0,10357.902834738985,1207.5608717303714
C1,2025-05-08,40924.78474076961,40924.78474076961,0.0,9222.625315109066,50147.410055878674,2497.6495996907456,10523.590429265805,17586.126918586357,14251.567588612283,1200.0,9477.219434423643,1200.0
C1,2025-05-09,16575.95335724175,16575.95335724175,0.0,2380.164865269937,18956.118222511686,721.3669168705063,20506.171499070537,11972.353760339018,9694.479490007816,1200.0,9852.834188878134,1203.4745065186514
C1,2025-05-10,14682.998077949538,14682.998077949538,0.0,3106.0666846619483,17789.064762611488,930.7381299923676,14497.490386022762,12693.94958197224,10276.991074554178,1200.0,10693.24180859332,1209.1501585668016
C1,2025-05-11,36420.558254500655,36420.558254500655,0.0,9649.976947851601,46070.53520235226,3399.6923617354546,4214.923177033596,18812.947093592302,15246.722288519886,1200.0,10623.006456385368,1200.0
C1,2025-05-12,34288.96106178204,34288.96106178204,0.0,9701.934993365983,43990.89605514803,3846.69506124828,3210.8034522985054,16455.901321776968,13302.806728715519,1200.0,10708.444728493503,1229.4148243598067
C1,2025-05-13,40316.51877710736,40316.51877710736,0.0,347.40150027492604,40663.92027738229,133.25343994403286,9328.243051835452,16354.189773282957,13205.396254572419,1229.4148243598067,9821.30495059977,1275.5231152340057
C1,2025-05-14,40342.03250056685,40342.03250056685,0.0,2572.192415320084,42914.22491588693,756.7402556225564,9197.872772360211,16662.432118291636,13504.684041670644,1266.5075309513206,9860.233696079842,1266.5075309513206
C1,2025-05-15,37534.87252122515,37534.87252122515,0.0,7867.782274043135,45402.65479526829,2954.4162048610233,4953.361242093296,16628.182473823734,13458.180346856701,1266.5075309513206,9011.860192552218,1278.338038663016
C1,2025-05-16,16965.474459986865,16965.474459986865,0.0,2612.5525043542857,19578.026964341152,712.465565837123,25860.062665596226,10231.781723798447,8358.247431073458,1200.0,9195.28063773876,1200.0
C1,2025-05-17,17175.46507820425,17175.46507820425,0.0,4576.4266992519215,21751.891777456174,1163.8473860647853,19310.459505240164,10382.531776784701,8409.85073919561,1200.0,9284.044887177091,1200.0
C1,2025-05-18,39501.533118685205,39501.533118685205,0.0,827.8786891862815,40329.41180787149,362.58073452696436,8745.847135967453,18150.34709946055,14611.10381823908,1200.0,10368.651950105565,1300.7525914710698
C1,2025-05-19,36989.385635322484,36989.385635322484,0.0,700.0055406666381,37689.39117598912,214.88190657073437,9197.689804903024,16951.938502507168,13821.747519354765,1200.0,9705.904391798327,1200.0
C1,2025-05-20,35146.350747869845,35146.350747869845,0.0,12321.67406761327,47468.02481548311,4682.960744837483,3444.472403874578,17798.770671102728,14417.004243593214,1200.0,10146.101531533706,1200.0
C1,2025-05-21,35014.36980915692,35014.36980915692,0.0,7869.68214330796,42884.05195246488,2445.675394864456,2849.857494344394,15905.234990681563,12883.240342452062,1200.0,10325.84482445182,1200.0
C1,2025-05-22,36112.60370679967,36112.60370679967,0.0,6205.660150189332,42318.263856989004,1597.8864908343526,4963.666511064505,16957.203085228793,13696.403474506802,1200.0,9384.127204857054,1243.256693920582
C1,2025-05-23,13990.690835357984,13990.690835357984,0.0,1438.040361559828,15428.731196917812,568.2772492194949,18991.173749522124,12244.50821442023,9914.055555670191,1232.1944496547644,10800.0,1247.6968028207996
C1,2025-05-24,14749.55644661676,14749.55644661676,0.0,876.4307721079101,15625.987218724671,312.3457462544364,22094.301656938045,11286.38267729841,9174.015750251503,1200.0,10207.96376990656,1212.0903787765844
C1,2025-05-25,36817.1332214863,36817.1332214863,0.0,4457.680588377788,41274.81380986409,952.3378898014954,9345.670830177885,16065.772304451473,13000.083922689095,1200.0,9010.586353237934,1226.747760906141
C1,2025-05-26,37129.94270388362,37129.94270388362,0.0,11329.014092508465,48458.956796392085,3470.050880664897,5866.203864582417,16164.091075649176,13113.859700224568,1200.0,9689.16623434348,1203.4745065186517
C1,2025-05-27,33251.60721650786,33251.60721650786,0.0,10931.124968374306,44182.73218488217,3716.708719446174,3813.0259330028034,15850.343436400512,12793.939402876296,1200.0,10131.275234298437,1253.2953738610051
C1,2025-05-28,36547.4154448182,36547.4154448182,0.0,192.59073355777394,36740.006178375974,91.34625920668115,4288.230287679076,18339.668029268076,14778.038479031908,1253.2953738610051,10395.798042241082,1338.9538457223846
C1,2025-05-29,36029.04240646533,36029.04240646533,0.0,11486.243705332497,47515.286111797825,3445.925721952343,5003.783968921534,17841.063750203568,14576.320098815038,1200.0,9709.23319629434,1200.0
C1,2025-05-30,14638.704510072917,14638.704510072917,0.0,1003.1236335209599,15641.828143593877,327.1630360496979,18721.57704932536,12098.263528819209,9689.075752225663,1200.0,10639.854829134762,1322.797451242096
C1,2025-05-31,17713.95595589956,17713.95595589956,0.0,1893.1410865962173,19607.097042495778,630.006567642469,21854.451795162997,10950.641620672051,8980.53741886225,1200.0,9397.973130617564,1200.0
C1,2025-06-01,46546.39910056213,46546.39910056213,0.0,38303.97509000937,84850.3741905715,9506.159845057025,10106.247278323131,17882.236572279464,14484.611623546369,1199.9999999999998,9028.742955561538,1200.0
C1,2025-06-02,48653.50191359471,48653.50191359471,0.0,27396.468146715277,76049.97006030999,6941.466701459978,12126.308099673133,17199.545327663534,13931.631715407462,1200.0,8726.74175428087,1200.0
C1,2025-06-03,44693.571748914954,44693.571748914954,0.0,26805.13217603557,71498.70392495052,6391.426169652461,5710.902702768194,16001.493501561083,12961.209736264478,1199.9999999999998,8463.584359601571,1200.0
C1,2025-06-04,51522.83000616077,51522.83000616077,0.0,23196.29723870191,74719.12724486268,5985.285047591408,14693.13310875188,15325.530084093878,12413.679368116042,1199.9999999999995,9179.046903973,1200.0
C1,2025-06-05,42530.28351496518,42530.28351496518,0.0,30165.371133549816,72695.654648515,8294.614566907912,1543.9347975083215,19081.36873393258,15455.908674485387,1200.0,9525.470741304383,1200.0
C1,2025-06-06,19532.804356479643,19532.804356479643,0.0,28564.84446840236,48097.648824882,7672.210531821684,8252.614052181065,11073.433199921843,8969.480891936695,1200.0,8844.409523035338,1200.0
C1,2025-06-07,19499.034078725865,19499.034078725865,0.0,26364.606919693873,45863.64099841974,7157.710958042514,10016.311700315873,12141.590817752252,9834.68856237932,1199.9999999999998,9837.226023377174,1200.0
C1,2025-06-08,49167.60994062965,49167.60994062965,0.0,1005.5963231241831,50173.206263753826,359.0894158303171,9513.858867794206,16749.4810560752,13451.925085774452,1200.0,10362.55148449844,1327.9495218293987
C1,2025-06-09,56691.2450317395,56691.2450317395,0.0,834.729496118427,57525.97452785793,307.54476743461765,14336.02245174678,18663.566586374393,15232.643504609716,1200.0,10559.244818753845,1200.0
C1,2025-06-10,54001.253776675025,54001.253776675025,0.0,4808.427180693179,58809.680957368204,1313.5274947547261,10462.306292950498,19107.825880680943,15205.862594901635,1200.0,9763.990451147578,1501.6404093888111
C1,2025-06-11,57053.206940300086,57053.206940300086,0.0,11655.329096046182,68708.53603634627,3109.1244484277013,10516.478490390924,19436.676407597006,15752.920100602998,1384.8828404298706,9331.4438778207,1491.4046200005616
C1,2025-06-12,53380.357077327746,53380.357077327746,0.0,2479.9004845515365,55860.25756187928,675.5065039368075,6813.036002439301,18972.68181699767,15309.905769576266,1296.6716537062784,9231.986575673507,1555.8118446581689
C1,2025-06-13,24279.34899002338,24279.34899002338,0.0,4049.0418899011775,28328.39087992456,1729.997896208923,10992.864365891706,11721.24465204904,9556.279447265466,1465.0703873016764,9651.286798880894,1486.8437567628948
C1,2025-06-14,23680.996565123132,23680.996565123132,0.0,2002.3764397306074,25683.37300485374,547.6802231814321,11372.637770739235,11441.562119357235,9250.63966497193,1200.0,9581.215127734426,1505.7611475489296
C1,2025-06-15,47483.10220719003,47483.10220719003,0.0,12350.341306155577,59833.4435133456,3982.5174536798477,4545.062877045567,20705.58415115287,16780.000478825925,1200.0,10329.38245569882,1496.341907113257
C1,2025-06-16,52950.190242532924,52950.190242532924,0.0,9048.582380129348,61998.772622662276,2334.4188929538227,8068.607152301367,19767.378654363216,15824.8942748473,1496.341907113257,9589.443631774551,1703.7668350987103
C1,2025-06-17,51147.544617623855,51147.544617623855,0.0,10322.169732302456,61469.71434992631,3103.4784777749965,4669.186197215449,20211.11399268044,16762.539694084826,1250.3830582932394,9242.80595044656,1268.7253239724064
C1,2025-06-18,53878.72748533533,53878.72748533533,0.0,7446.143057621147,61324.87054295647,1894.6481494071795,11435.288819761066,17558.50756154338,14028.381495382613,1268.7253239724064,9675.302358484205,1484.291578936326
C1,2025-06-19,48942.76024969118,48942.76024969118,0.0,4770.224054859338,53712.98430455051,1833.4148452917318,5954.823173421526,17824.056966298762,14693.34856374468,1200.0,10310.872769995263,1200.0
C1,2025-06-20,22391.74998190437,22391.74998190437,0.0,252.30443641019994,22644.05441831457,111.24901474504745,12010.364363560218,11606.505338107849,8923.242462176971,1312.8546436092038,9653.734243675595,1731.1409574337652
C1,2025-06-21,22489.39540917038,22489.39540917038,0.0,582.8114624225027,23072.206871592887,268.51108053846997,16143.959992327715,11045.69983282889,9074.829993111929,1262.474746325962,9634.968722040589,1589.1263701887335
C1,2025-06-22,42729.296142261854,42729.296142261854,0.0,9924.554442698678,52653.85058496053,3031.8334831966413,1056.1937978673598,20685.257648109684,17018.270844268303,1296.6684265226666,10800.0,1296.6684265226666
C1,2025-06-23,50291.457160961494,50291.457160961494,0.0,2022.0802156001585,52313.53737656165,580.6457749417566,7710.800925507813,18484.85997674645,15019.358378130186,1244.8664298942635,9184.39098358469,1244.8664298942642
C1,2025-06-24,55584.02750284023,55584.02750284023,0.0,5857.466250848459,61441.49375368869,1747.4440317276508,6913.469783494406,20918.448311177934,16637.525294313622,1204.041572612539,9473.194733568957,1585.330694050382
C1,2025-06-25,51407.101394409685,51407.101394409685,0.0,1909.692912945855,53316.79430735554,663.3026643022165,7751.251018026026,18196.62213806935,14859.729188402718,1451.4804089764418,9597.947825632258,1451.480408976442
C1,2025-06-26,48380.55535666573,48380.55535666573,0.0,1531.264959885824,49911.82031655156,547.2594859865421,4639.254958989876,18094.41517214944,14882.80865751984,1200.0,9468.073993048734,1200.0
C1,2025-06-27,22295.881944080418,22295.881944080418,0.0,1069.137682401833,23365.01962648225,318.1076736090947,16143.287338229851,11441.824201751364,9161.552091638996,1318.1394575328968,9452.815878860114,1318.139457532897
C1,2025-06-28,22073.222969357495,22073.222969357495,0.0,525.1870782303275,22598.410047587822,202.40433958854686,13001.079817180427,11204.282258981286,9017.83507602023,1200.0,9248.561315821382,1382.1767394824642
C1,2025-06-29,43563.15512740172,43563.15512740172,0.0,17747.259884734423,61310.415012136145,6726.230951877876,2182.0273668438676,19913.349899007713,16231.649712166874,1269.0253017373143,10800.0,1269.0253017373143
C1,2025-06-30,50190.23318200349,50190.23318200349,0.0,3704.677461941095,53894.91064394459,1166.7364538744991,6998.570187396506,20101.296145425076,16344.172649357894,1200.0,10800.0,1200.0
C1,2025-07-01,44816.21591862537,44816.21591862537,0.0,48081.40063191871,92897.61655054409,13681.233522376051,1844.0528232312322,18149.859275146402,14701.386012868585,1199.9999999999998,9186.02023270373,1200.0
C1,2025-07-02,41521.824040726366,41521.824040726366,0.0,46951.577902241916,88473.40194296828,13694.410172748761,1780.0069540254412,17577.25838895623,14237.579295054547,1200.0,9167.010326611718,1200.0
C1,2025-07-03,53138.73489600359,53138.73489600359,0.0,38208.94215635594,91347.67705235952,9655.487814495957,10771.694904278043,19642.8901740772,15910.741041002533,1200.0,9317.24591111336,1200.0
C1,2025-07-04,21616.776843379663,21616.776843379663,0.0,34392.01010995458,56008.78695333424,9120.729381305246,15056.922306968312,10656.54550977297,8631.801862916105,1200.0,9112.042491003274,1200.0
C1,2025-07-05,19345.431305126247,19345.431305126247,0.0,42171.89684352198,61517.32814864823,11344.424847127992,14305.274092915324,12199.133321642934,9881.29799053078,1200.0,10277.456095969126,1200.0
C1,2025-07-06,44182.25639262297,44182.25639262297,0.0,62848.237766019956,107030.49415864292,18281.441132772317,3394.4100905980144,19851.495811097262,16079.711606988782,1199.9999999999995,10403.7745490137,1200.0
C1,2025-07-07,43980.42940081144,43980.42940081144,0.0,36110.10471120048,80090.53411201193,10178.489428185498,2280.839809451022,18973.13079163691,15368.235941225901,1199.9999999999995,10289.662469464012,1200.0
C1,2025-07-08,59983.2832907558,59983.2832907558,0.0,3540.4848223883846,63523.768113144186,1165.9325441421759,13394.38914229432,17010.395404467657,13479.832205907216,1200.0,8906.188959445133,1531.764524123986
C1,2025-07-09,55840.03281333575,55840.03281333575,0.0,75.3600777287873,55915.39289106453,11.172732057640816,9283.671254413803,18875.415790406136,14993.42092727624,1531.764524123986,10571.362604194015,1860.282149627008
C1,2025-07-10,53735.51792880094,53735.51792880094,0.0,7850.340024673593,61585.85795347453,2234.048033385992,8693.945531615174,17306.563592621296,14545.249251518977,1274.801325742866,9649.403601682505,1274.801325742868
C1,2025-07-11,31713.684886206607,31713.684886206607,0.0,362.24919375248083,32075.934079959086,166.05226328688155,15271.48722219419,12456.648886825984,9524.55175963786,1274.801325742868,9584.312187287009,1902.950035399749
C1,2025-07-12,29809.023764281177,29809.023764281177,0.0,1710.5496703678416,31519.573434649017,785.4209042448863,15715.361001378915,11477.776853240895,9632.513290891287,1278.2191854718685,9636.254478980994,1530.156657881793
C1,2025-07-13,57528.94592548793,57528.94592548793,0.0,2729.2928199336347,60258.23874542157,709.2298925700387,15688.136407020758,17488.28331132333,14316.363754141728,1362.5408001375304,9657.288051537034,1362.5408001375304
C1,2025-07-14,56100.78464186803,56100.78464186803,0.0,747.2625103086536,56848.04715217668,250.96595815730396,12556.93834257516,16815.782986530226,13476.93553061827,1362.5408001375304,9394.082009252375,1522.3726762166564
