date,slot,policy,price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,grid_purchase_kwh,emergency_purchase_kwh,charge_kwh,discharge_kwh,remaining_energy_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,balance_error_kwh,total_cost_yuan
2025-03-20,120,B4,1.3482,726.3683333333333,0.0,728.8590223388418,0.0,0.0,0.0,0.0,726.3683333333333,0.0,5269.67662120734,4462.600695281414,0.0,0.0,0.0,0.0
2025-03-20,121,B4,1.3513,764.3365166666667,0.0,737.1418073002606,0.0,0.0,0.0,0.0,764.3365166666667,0.0,4462.600695281414,3613.3378989851176,0.0,0.0,0.0,0.0
2025-03-20,122,B4,1.34,753.9438166666667,0.0,725.5217102214007,0.0,0.0,0.0,0.0,753.9438166666667,0.0,3613.3378989851176,2775.6225471332655,0.0,0.0,0.0,0.0
2025-03-20,123,B4,1.3489,702.5616666666666,0.0,694.2559899931535,0.0,0.0,0.0,0.0,702.5616666666666,0.0,2775.6225471332655,1994.9984730591914,0.0,0.0,0.0,0.0
2025-03-20,124,B4,1.3952,709.3744833333334,0.0,715.433843942179,0.0,0.0,0.0,0.0,709.3744833333334,0.0,1994.9984730591914,1206.804602688821,0.0,0.0,0.0,0.0
2025-03-20,125,B4,1.2226,719.8359833333334,0.0,744.804546110243,0.0,712.4141355871038,1.2977053262906764,0.0,6.124142419938883,0.0,1206.804602688821,1200.0,870.9975221687931,7.932872659614904,0.0,878.930394828408
2025-03-20,126,B4,0.9332,709.5416666666666,0.0,740.1284580857081,0.0,738.2084385907469,0.0,28.666771924080308,0.0,0.0,1200.0,1225.8000947316723,688.8961148928851,0.0,0.0,688.8961148928851
2025-03-20,127,B4,0.9068,715.0446833333334,0.0,705.7132049429111,0.0,714.4888917064787,0.0,0.0,0.5557916268546254,0.0,1225.8000947316723,1225.1825484796116,647.8985269994349,0.0,0.0,647.8985269994349
2025-03-20,128,B4,0.9371,736.4506,0.0,700.215106699774,0.0,685.1312070747746,30.860160617647875,0.0,20.459232307577555,0.0,1225.1825484796116,1202.4500681378588,642.0364541497713,144.59528257398912,0.0,786.6317367237605
2025-03-20,129,B4,0.9371,758.9333333333334,0.0,727.1657075603042,0.0,748.0221831508329,10.911150182500478,0.0,0.0,0.0,1202.4500681378588,1202.4500681378588,700.9715878306456,51.124194180105995,0.0,752.0957820107516
2025-03-20,130,B4,0.9871,754.3754666666667,0.0,724.6362484837465,0.0,705.5374419313455,46.63296341124833,0.0,2.205061324072922,0.0,1202.4500681378588,1200.0,696.4360089304311,230.15699091621616,0.0,926.5929998466472
2025-03-20,131,B4,0.7764,666.9375333333334,0.0,646.7479778275615,0.0,633.2237785229532,33.713754810380124,0.0,-0.0,0.0,1200.0,1200.0,491.63494164522086,130.87679617389563,0.0,622.5117378191164
2025-03-20,132,B4,0.4209,553.1566666666666,0.0,553.8418515184854,0.0,582.6066123751033,0.0,0.0,0.0,29.449945708436644,1200.0,1200.0,245.21912314868098,0.0,0.0,245.21912314868098
2025-03-20,133,B4,0.3859,538.9014666666667,0.0,557.4144199080248,0.0,605.1035207705103,0.0,0.0,0.0,66.20205410384358,1200.0,1200.0,233.50944866533993,0.0,0.0,233.50944866533993
2025-03-20,134,B4,0.4368,553.3285,0.0,572.0042088571967,0.0,595.6565754878686,0.0,20.007795251723905,0.0,22.320280236144754,1200.0,1218.0070157265516,260.182792173101,0.0,0.0,260.182792173101
2025-03-20,135,B4,0.4198,542.64,0.0,558.3472385186168,0.0,574.3809822076638,0.0,16.033743689046705,0.0,15.707238518617114,1218.0070157265516,1232.4373850466936,241.12513633077728,0.0,0.0,241.12513633077728
2025-03-20,136,B4,0.4186,524.0221,0.0,557.7476056317056,0.0,578.6308742378268,0.0,20.883268606120915,0.0,33.72550563170585,1232.4373850466936,1251.2323267922025,242.21488395595432,0.0,0.0,242.21488395595432
2025-03-20,137,B4,0.4241,526.9695666666667,0.0,549.6502200319304,0.0,528.9984069471183,0.0,0.0,0.0,2.0288402804515044,1251.2323267922025,1251.2323267922025,224.34822438627285,0.0,1.1368683772161603e-13,224.34822438627285
2025-03-20,138,B4,0.4237,549.4,0.0,544.2061101308337,0.0,527.6890343541675,0.0,0.0,21.710965645832516,0.0,1251.2323267922025,1227.1090316301663,223.58184385586077,0.0,0.0,223.58184385586077
2025-03-20,139,B4,0.4248,559.40135,0.0,574.6277179241843,0.0,574.067808022815,0.0,0.0,0.0,14.666458022814936,1227.1090316301663,1227.1090316301663,243.86400484809184,0.0,1.1368683772161603e-13,243.86400484809184
2025-03-20,140,B4,0.424,543.6279333333333,0.0,581.135427595765,0.0,596.527220529801,0.0,0.0,0.0,52.89928719646771,1227.1090316301663,1227.1090316301663,252.9275415046356,0.0,-7.105427357601002e-14,252.9275415046356
2025-03-20,141,B4,0.422,544.6216666666667,0.0,564.1379316455842,0.0,582.3533674563031,0.0,13.832126131155949,0.0,23.89957465848047,1227.1090316301663,1239.5579451482067,245.75312106655988,0.0,0.0,245.75312106655988
2025-03-20,142,B4,0.424,600.6793333333334,0.0,571.3077666768223,0.0,587.5934223134674,13.085911019865968,0.0,0.0,0.0,1239.5579451482067,1239.5579451482067,249.13961106091017,27.742131362115853,0.0,276.881742423026
2025-03-20,143,B4,0.4271,540.9781833333333,0.0,510.3185359881157,0.0,489.51010438770186,43.85102841089997,0.0,7.617050534731447,0.0,1239.5579451482067,1231.0945556651718,209.06976558398745,93.64387117147689,0.0,302.71363675546434
2025-03-20,144,B4,0.4276,400.1666666666667,0.0,406.85879897450786,0.0,378.8736988758532,0.0,0.0,21.292967790813417,0.0,1231.0945556651718,1207.435702564268,162.00639363931484,0.0,-5.684341886080802e-14,162.00639363931484
2025-06-21,1,B4,0.4248,514.6639666666666,0.0,555.4472283591426,0.0,834.0073529621161,0.0,0.0,0.0,319.3433862954495,1703.4101855918204,1703.4101855918204,354.28632353830693,0.0,0.0,354.28632353830693
2025-06-21,2,B4,0.4245,533.34865,0.0,547.2447086714159,0.0,1351.4140772990622,0.0,620.1733009080522,0.0,197.89212639101004,1703.4101855918204,2261.5661564090674,573.6752758134519,0.0,0.0,573.6752758134519
2025-06-21,3,B4,0.4269,566.91,0.0,529.175573305756,0.0,558.4645261128873,8.445473887112712,0.0,0.0,0.0,2261.5661564090674,2261.5661564090674,238.40850619759158,18.026864012042083,0.0,256.4353702096337
2025-06-21,4,B4,0.4272,510.58768333333336,0.0,530.4709103540313,0.0,531.9489761332612,0.0,21.361292799927867,0.0,0.0,2261.5661564090674,2280.7913199290024,227.24860260412922,0.0,0.0,227.24860260412922
2025-06-21,5,B4,0.4271,470.0428666666666,0.0,536.4231492588891,0.0,583.9982933510468,0.0,56.980869878591164,0.0,56.97455680578898,2280.7913199290024,2332.0741028197344,249.42567109023204,0.0,0.0,249.42567109023204
2025-06-21,6,B4,0.4285,480.5633333333333,0.0,535.8956232445369,0.0,539.6293218098242,0.0,3.7336985652872396,0.0,55.33228991120369,2332.0741028197344,2335.434431528493,231.23116439550967,0.0,0.0,231.23116439550967
2025-06-21,7,B4,0.4311,478.3299333333334,0.0,529.0024036344229,0.0,492.4283482054622,0.0,0.0,0.0,14.098414872128842,2335.434431528493,2335.434431528493,212.28586091137475,0.0,0.0,212.28586091137475
2025-06-21,8,B4,0.4302,497.6381166666667,0.0,503.51079865578663,0.0,484.70309751028816,0.0,0.0,12.93501915637853,0.0,2335.434431528493,2321.0621880214057,208.51927254892598,0.0,0.0,208.51927254892598
2025-06-21,9,B4,0.4279,527.3633333333333,0.0,483.70713590848123,0.0,510.2537512638858,0.0,0.0,17.109582069447526,0.0,2321.0621880214057,2302.0515412775753,218.33758016581675,0.0,0.0,218.33758016581675
2025-06-21,10,B4,0.4312,510.80761666666666,0.0,504.0656467598908,0.0,526.2130667850014,0.0,15.405450118334727,0.0,0.0,2302.0515412775753,2315.9164463840766,226.90307439769262,0.0,0.0,226.90307439769262
2025-06-21,11,B4,0.4333,492.3409833333333,0.0,486.407634736612,0.0,482.64753728910523,0.0,0.0,9.693446044228097,0.0,2315.9164463840766,2305.145950779379,209.1311779073693,0.0,0.0,209.1311779073693
2025-06-21,12,B4,0.4311,499.1033333333333,0.0,452.894843379164,0.0,434.2310144348339,45.33264986961396,0.0,19.539669028885417,0.0,2305.145950779379,2283.4352074139506,187.1969903228569,97.71452679395288,5.684341886080802e-14,284.91151711680976
2025-06-21,13,B4,0.4293,512.0669,0.0,499.502976454961,0.0,491.06718905995126,20.99971094004877,0.0,-0.0,0.0,2283.4352074139506,2283.4352074139506,210.81514426343708,45.07587953281469,0.0,255.89102379625177
2025-06-21,14,B4,0.4324,502.1835833333334,0.0,508.7070299872185,0.0,489.02138839794753,0.0,0.0,13.162194935385855,0.0,2283.4352074139506,2268.810546374633,211.4528483432725,0.0,0.0,211.4528483432725
2025-06-21,15,B4,0.4367,473.125,0.0,467.57894274045344,0.0,430.4025059102169,0.0,0.0,42.72249408978308,0.0,2268.810546374633,2221.3411084970962,187.95677433099172,0.0,0.0,187.95677433099172
2025-06-21,16,B4,0.4348,458.3199833333333,0.0,479.3909738934188,0.0,490.2658896386622,0.0,9.668262171986093,0.0,22.277644133342797,2221.3411084970962,2230.0425444518837,213.16760881489034,0.0,0.0,213.16760881489034
2025-06-21,17,B4,0.4335,470.09745,0.0,478.9052274636129,0.0,479.4915803588438,0.0,0.586352895231054,0.0,8.807777463612771,2230.0425444518837,2230.5702620575917,207.85960008555878,0.0,0.0,207.85960008555878
2025-06-21,18,B4,0.4357,489.3733333333333,0.0,453.580414762682,0.0,476.35164133991725,13.021691993416027,0.0,0.0,0.0,2230.5702620575917,2230.5702620575917,207.54641013180193,28.367756007656812,0.0,235.91416613945876
2025-06-21,19,B4,0.4374,486.69823333333335,0.0001999999999999,463.1299405756056,0.38796925898354573,476.2351205979061,10.462912735427274,0.0,0.0,0.0,2230.5702620575917,2230.5702620575917,208.30524174952413,22.88239015237945,0.0,231.1876319019036
2025-06-21,20,B4,0.4371,491.8388,0.0,472.2011183715276,0.8418100427630696,457.6028480595153,34.23595194048471,0.0,0.0,0.0,2230.5702620575917,2230.5702620575917,200.01820488681412,74.82267296592933,0.0,274.84087785274346
2025-06-21,21,B4,0.4356,496.2516666666667,0.0,471.0706138693146,0.0,475.43304393251105,20.818622734155667,0.0,0.0,0.0,2230.5702620575917,2230.5702620575917,207.0986339370018,45.34296031499104,0.0,252.44159425199285
2025-06-21,22,B4,0.4353,463.383,0.0026999999999999,487.6085307107092,1.795185419620965,507.86833543906073,0.0,44.488035439060745,0.0,0.0,2230.5702620575917,2270.6094939527466,221.07508641662315,0.0,7.105427357601002e-15,221.07508641662315
2025-06-21,23,B4,0.436,454.71765,0.0,498.7606732880779,2.286433379500173,498.9716152663373,0.0,3.707851705363383,0.0,40.54611356097395,2270.6094939527466,2273.9465604875736,217.55162425612306,0.0,0.0,217.55162425612306
2025-06-21,24,B4,0.4378,477.0316666666667,0.0,480.26277879975174,0.0,489.73084504037496,0.0,12.699178373708264,0.0,0.0,2273.9465604875736,2285.375821023911,214.40416395867618,0.0,0.0,214.40416395867618
2025-06-21,25,B4,0.4401,474.3197,0.0377166666666666,436.6865319200874,3.3525571135763954,439.95062794221275,20.671094891901575,0.0,13.66026049921902,0.0,2285.375821023911,2270.1977538025567,193.62227135736782,45.486744309629415,0.0,239.10901566699724
2025-06-21,26,B4,0.4389,458.1585,0.0,435.51230946375404,3.835202054396665,420.6604632006627,37.498036799337285,0.0,0.0,0.0,2270.1977538025567,2270.1977538025567,184.62787729877087,82.28944175614568,0.0,266.91731905491656
2025-06-21,27,B4,0.4364,446.2183333333333,0.0,465.7721715885073,0.0,481.60746986909635,0.0,22.484563098667724,0.0,12.90457343709532,2270.1977538025567,2290.4338605913576,210.17349985087364,0.0,0.0,210.17349985087364
2025-06-21,28,B4,0.4393,443.47855,0.5252666666666667,452.70359715501337,5.5195332031946975,441.7981594491749,0.0,0.0,1.1551238841584426,0.0,2290.4338605913576,2289.1503896089594,194.08193144602254,0.0,0.0,194.08193144602254
2025-06-21,29,B4,0.4422,450.38675,0.0,439.7727542066937,5.461616206025258,432.3373378348727,11.844831380846394,0.0,6.204580784280915,0.0,2289.1503896089594,2282.2564109597583,191.1795707905807,26.188922183051375,0.0,217.36849297363207
2025-06-21,30,B4,0.4395,455.3866666666667,1.2125,438.15117213599393,7.1218616298336785,451.3194555192969,2.8547111473697897,0.0,0.0,0.0,2282.2564109597583,2282.2564109597583,198.354900700731,6.273227746345112,0.0,204.6281284470761
2025-06-21,31,B4,0.4333,444.1196333333333,19.460916666666662,417.5483772084988,27.897503467765105,448.2429980180104,0.0,23.584281351343748,0.0,0.0,2282.2564109597583,2303.482264175968,194.22369104120392,0.0,0.0,194.22369104120392
2025-06-21,32,B4,0.4439,434.4785,43.99505,429.926850903741,55.77228824054661,399.09753731853783,0.0,8.614087318537834,0.0,0.0,2303.482264175968,2311.234942762652,177.15939681569895,0.0,-7.105427357601002e-15,177.15939681569895
2025-06-21,33,B4,0.4301,440.35833333333335,69.5125,470.24183055956223,83.75774748891939,399.8489992407182,45.86802513641237,74.8711910437972,0.0,0.0,2311.234942762652,2378.6190147020693,171.97505457343289,98.6391880558548,4.263256414560601e-14,270.6142426292877
2025-06-21,34,B4,0.3713,457.51068333333336,97.93268333333332,475.4960622034694,114.0284177601673,1184.6803773744818,8.230955958851496,833.3333333333333,0.0,0.0,2378.6190147020693,3128.6190147020693,439.8718241191451,15.280769737607802,0.0,455.1525938567529
2025-06-21,35,B4,0.5708,459.6736666666666,122.63875,463.46541596421457,147.25881545139933,0.0,20.828316153851404,0.0,316.20660051281516,0.0,3128.6190147020693,2777.278347465608,0.0,59.444014303091905,0.0,59.444014303091905
2025-06-21,36,B4,0.9099,456.94,148.45000000000002,462.4415077817487,182.08991359599688,0.0,0.0,0.0,308.49,0.0,2777.278347465608,2434.511680798941,0.0,0.0,5.684341886080802e-14,0.0
2025-06-21,37,B4,0.9368,481.45506666666665,189.49256666666668,477.91112036461595,216.102967275991,0.0,0.0,0.0,291.9625,0.0,2434.511680798941,2110.1089030211633,0.0,0.0,0.0,0.0
2025-06-21,38,B4,0.8758,488.7051666666667,242.2338,468.7778106282217,248.9381674620851,0.0,0.0,0.0,246.47136666666668,0.0,2110.1089030211633,1836.2518289470893,0.0,0.0,0.0,0.0
2025-06-21,39,B4,0.8759,460.67,294.31875,438.9746487449531,282.63434077134315,0.0,0.0,0.0,166.35125,0.0,1836.2518289470893,1651.4171067248672,0.0,0.0,0.0,0.0
2025-06-21,40,B4,0.8601,434.43561666666665,337.05043333333333,438.4366939677223,320.7560856709627,0.0,0.0,0.0,97.38518333333332,0.0,1651.4171067248672,1543.211347465608,0.0,0.0,0.0,0.0
2025-06-21,41,B4,0.8442,477.9608166666667,391.74871666666667,474.03378319811185,365.2465373702814,0.0,0.0,0.0,86.21210000000002,0.0,1543.211347465608,1447.4201252433859,0.0,0.0,0.0,0.0
2025-06-21,42,B4,0.8334,550.7116666666667,449.875,522.2502812453628,411.76635501774746,0.0,0.0,0.0,100.8366666666667,0.0,1447.4201252433859,1335.379384502645,0.0,0.0,0.0,0.0
2025-06-21,43,B4,0.8092,542.3861499999999,479.10385,547.3697283873632,451.7955891895242,0.0,0.0,0.0,63.2822999999998,0.0,1335.379384502645,1265.0657178359786,0.0,0.0,-1.1368683772161603e-13,0.0
2025-06-21,44,B4,0.7972,522.9324666666666,501.0047833333333,541.7677425221633,483.81639466406386,0.0,0.0,0.0,21.927683333333402,0.0,1265.0657178359786,1240.701625243386,0.0,0.0,1.1368683772161603e-13,0.0
2025-06-21,45,B4,0.7644,529.1416666666667,537.4812499999999,525.6412691497582,514.9077222529778,0.0,0.0,0.0,0.0,8.339583333333394,1240.701625243386,1240.701625243386,0.0,0.0,-1.1368683772161603e-13,0.0
2025-06-21,46,B4,0.6899,526.62105,589.5878333333334,528.0747464833541,554.9814300833591,0.0,0.0,0.0,0.0,62.96678333333341,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,47,B4,0.86,514.59605,630.8997666666667,532.3886232177913,598.3883596019207,0.0,0.0,0.0,0.0,116.30371666666667,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,48,B4,1.1617,510.3933333333334,667.2375000000001,533.99489150613,640.8617186685394,0.0,0.0,0.0,0.0,156.8441666666667,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,49,B4,1.1683,527.0032833333333,722.4553999999999,543.5779764149979,682.6276450986658,0.0,0.0,0.0,0.0,195.4521166666666,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,50,B4,1.0956,526.8320333333334,740.3005833333333,539.3551233251667,720.6613451725601,0.0,0.0,0.0,0.0,213.46854999999994,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,51,B4,1.0849,506.265,726.4499999999999,524.8062494354255,754.8361113100658,0.0,0.0,0.0,0.0,220.18499999999995,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,52,B4,1.061,505.16623333333337,746.6491666666667,531.1296152176031,786.6934623217079,0.0,0.0,0.0,0.0,241.48293333333334,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,53,B4,1.043,548.3231666666667,778.0861,565.1551099887125,810.0613093727874,0.0,0.0,0.0,0.0,229.7629333333333,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,54,B4,1.036,608.4366666666666,791.0124999999999,611.7833877841189,832.5385305348067,0.0,0.0,0.0,0.0,182.57583333333332,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,55,B4,1.0147,630.9835166666667,791.1589,645.0901159360675,870.8754415534637,0.0,0.0,0.0,0.0,160.17538333333334,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,56,B4,0.9922,641.60305,856.5730166666667,657.8096416125885,915.6311941976822,0.0,0.0,0.0,0.0,214.96996666666666,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,57,B4,0.97,637.4333333333333,965.71875,649.5339180803002,954.4173205761396,0.0,0.0,0.0,0.0,328.2854166666667,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,58,B4,0.9422,597.0597666666666,1018.178,627.0204443568464,979.7960524921806,0.0,0.0,0.0,0.0,421.11823333333336,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,59,B4,0.9569,614.65745,1064.183633333333,616.814676258483,989.8326377104662,0.0,0.0,0.0,0.0,449.52618333333305,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,60,B4,0.9977,666.6899999999999,1107.25625,632.5755209664534,1001.966616350518,0.0,0.0,0.0,0.0,440.56624999999997,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,61,B4,0.9919,637.6840166666667,1098.3148833333332,659.6981020550664,1036.3835877888253,0.0,0.0,0.0,0.0,460.6308666666665,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,62,B4,0.9588,626.9162666666667,1115.9334,645.4331035521237,1054.4028674350309,0.0,0.0,0.0,0.0,489.01713333333316,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,63,B4,0.9549,650.3183333333333,1166.83125,611.081679462036,1054.9690141153158,0.0,0.0,0.0,0.0,516.5129166666667,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,64,B4,0.9839,621.1255833333333,1182.3068166666667,627.9186229238526,1076.62190772509,0.0,0.0,0.0,0.0,561.1812333333334,1240.701625243386,1240.701625243386,0.0,0.0,0.0,0.0
2025-06-21,65,B4,0.799,594.26015,1207.1864666666668,636.4992343153446,1106.7295377666578,0.0,0.0,433.01095758876346,0.0,179.91535907790336,1240.701625243386,1630.411487073273,0.0,0.0,0.0,0.0
2025-06-21,66,B4,0.5025,613.2016666666667,1233.35,610.8802392558881,1133.1031717234416,0.0,0.0,522.2229324675535,0.0,97.9254008657797,1630.411487073273,2100.412126294071,0.0,0.0,0.0,0.0
2025-06-21,67,B4,0.4662,657.6027666666666,1217.7636,588.6602376282899,1151.7938121546968,0.0,0.0,560.1608333333262,0.0,0.0,2100.412126294071,2604.5568762940648,0.0,0.0,7.16227077646181e-12,0.0
2025-06-21,68,B4,0.5007,650.1067166666667,1297.1492333333333,592.0585640264667,1138.462471268105,0.0,0.0,549.3766484347194,0.0,97.66586823194723,2604.5568762940648,3098.9958598853123,0.0,0.0,0.0,0.0
2025-06-21,69,B4,0.4827,607.6266666666667,1415.0375,612.4010994522794,1106.8680016352625,0.0,0.0,807.4108333333332,0.0,0.0,3098.9958598853123,3825.6656098853123,0.0,0.0,0.0,0.0
2025-06-21,70,B4,0.4785,617.5237833333333,1363.4527333333333,622.16417661256,1099.1837001233068,0.0,0.0,639.5372798844805,0.0,106.39167011551945,3825.6656098853123,4401.249161781345,0.0,0.0,0.0,0.0
2025-06-21,71,B4,0.4662,620.7188833333333,1279.6117666666669,623.5622902714716,1099.0239777955558,0.0,0.0,499.47064952910495,0.0,159.4222338042286,4401.249161781345,4850.772746357539,0.0,0.0,0.0,0.0
2025-06-21,72,B4,0.4432,605.18,1277.51875,624.0493792312792,1101.5512307924707,0.0,0.0,672.33875,0.0,0.0,4850.772746357539,5455.877621357539,0.0,0.0,0.0,0.0
2025-06-21,73,B4,0.4411,622.59025,1340.7105166666668,627.139491268873,1119.579051582976,0.0,0.0,0.0,0.0,718.1202666666668,5455.877621357539,5455.877621357539,0.0,0.0,0.0,0.0
2025-06-21,74,B4,0.4551,642.0392,1383.4959166666667,630.6755316441377,1130.1461811732424,0.0,0.0,666.0227611551262,0.0,75.43395551154049,5455.877621357539,6055.298106397153,0.0,0.0,0.0,0.0
2025-06-21,75,B4,0.4463,654.76,1397.16875,634.5469600433286,1107.3389622864936,0.0,0.0,742.40875,0.0,0.0,6055.298106397153,6723.465981397153,0.0,0.0,0.0,0.0
2025-06-21,76,B4,0.4113,676.6507333333333,1434.29795,639.9597538418941,1047.4919190550934,0.0,0.0,757.6472166666666,0.0,0.0,6723.465981397153,7405.348476397153,0.0,0.0,0.0,0.0
2025-06-21,77,B4,0.5682,652.0988,1423.7868166666667,640.1820104692781,1008.6021097491097,0.0,0.0,0.0,0.0,771.6880166666667,7405.348476397153,7405.348476397153,0.0,0.0,0.0,0.0
2025-06-21,78,B4,0.8279,614.6683333333334,1341.6,638.8480854187604,1014.1316080172461,0.0,0.0,0.0,0.0,726.9316666666665,7405.348476397153,7405.348476397153,0.0,0.0,0.0,0.0
2025-06-21,79,B4,0.8636,651.7447166666667,1248.9027,646.0250262937698,1031.6883651550395,0.0,0.0,452.26675837429866,0.0,144.89122495903473,7405.348476397153,7812.388558934022,0.0,0.0,0.0,0.0
2025-06-21,80,B4,0.8416,643.7692333333333,1225.820516666667,648.8598570427889,1008.2456310835038,0.0,0.0,48.334077915869784,0.0,533.7172054174638,7812.388558934022,7855.889229058304,0.0,0.0,0.0,0.0
2025-06-21,81,B4,0.8618,598.215,1223.48125,649.1783936340286,960.2300897588739,0.0,0.0,625.26625,0.0,0.0,7855.889229058304,8418.628854058305,0.0,0.0,0.0,0.0
2025-06-21,82,B4,0.8623,641.5370166666667,1119.12415,660.600400519254,953.1709981151198,0.0,0.0,477.58713333333344,0.0,0.0,8418.628854058305,8848.457274058304,0.0,0.0,0.0,0.0
2025-06-21,83,B4,0.9026,663.0396999999999,1021.2925,663.0502881902747,954.3347900543262,0.0,0.0,53.40051074089489,0.0,304.8522892591052,8848.457274058304,8896.51773372511,0.0,0.0,0.0,0.0
2025-06-21,84,B4,0.9754,643.6416666666667,992.7,657.5690925943933,941.6213906505849,0.0,0.0,349.0583333333334,0.0,0.0,8896.51773372511,9210.67023372511,0.0,0.0,0.0,0.0
2025-06-21,85,B4,1.0002,674.6484166666667,990.2996333333334,664.0008821185688,925.3479806080335,0.0,0.0,177.0165699278732,0.0,138.63464673879355,9210.67023372511,9369.985146660196,0.0,0.0,0.0,0.0
2025-06-21,86,B4,0.9978,682.5380166666666,971.2156666666666,659.8925176271163,901.9151228321294,0.0,0.0,227.1852444732071,0.0,61.49240552679288,9369.985146660196,9574.451866686082,0.0,0.0,0.0,0.0
2025-06-21,87,B4,1.0271,667.8983333333333,956.35625,647.2813133121786,874.4665577853857,0.0,0.0,198.8656616658328,0.0,89.59225500083394,9574.451866686082,9753.430962185332,0.0,0.0,0.0,0.0
2025-06-21,88,B4,1.0906,704.50855,994.04345,655.3261044649349,854.1917661307671,0.0,0.0,0.0,0.0,289.5349,9753.430962185332,9753.430962185332,0.0,0.0,0.0,0.0
2025-06-21,89,B4,0.9376,697.0747666666666,996.54085,679.7149735139117,841.786058382056,0.0,0.0,162.07108486814428,0.0,137.39499846518908,9753.430962185332,9899.294938566662,0.0,0.0,0.0,0.0
2025-06-21,90,B4,0.6694,646.6133333333333,946.74375,698.5137809090098,830.5455385932279,0.0,0.0,253.808319587885,0.0,46.32209707878164,9899.294938566662,10127.722426195758,0.0,0.0,0.0,0.0
2025-06-21,91,B4,0.66,652.7055833333333,909.52565,689.5889451014988,811.3655070051658,0.0,0.0,0.0,0.0,256.8200666666668,10127.722426195758,10127.722426195762,0.0,0.0,0.0,0.0
2025-06-21,92,B4,0.7217,654.0566333333334,858.8448,666.0043750451035,784.0241084344989,0.0,0.0,118.01973338939206,0.0,86.76843327727454,10127.722426195762,10233.940186246215,0.0,0.0,0.0,0.0
2025-06-21,93,B4,0.7308,645.9166666666666,801.85,661.8397443319017,747.1617346743315,0.0,0.0,85.32199034242826,0.0,70.61134299090513,10233.940186246215,10310.729977554402,0.0,0.0,0.0,0.0
2025-06-21,94,B4,0.7534,689.5025833333334,780.1588666666667,700.8749918605719,698.2483489048503,0.0,0.0,0.0,0.0,90.65628333333325,10310.729977554402,10310.729977554402,0.0,0.0,0.0,0.0
2025-06-21,95,B4,0.7823,719.5433666666667,746.87235,720.73121420312,643.8148501389361,0.0,0.0,0.0,0.0,27.328983333333326,10310.729977554402,10310.729977554403,0.0,0.0,0.0,0.0
2025-06-21,96,B4,0.8055,702.9050000000001,675.9,717.3424487907596,595.0680392931573,56.48313576420287,0.0,0.0,0.0,29.47813576420276,10310.729977554403,10310.729977554407,45.497165858065415,0.0,0.0,45.497165858065415
2025-06-21,97,B4,0.8271,672.3809666666667,593.8094166666666,736.8734252624726,560.2649985599077,147.92155290530513,0.0,0.0,0.0,69.35000290530502,10310.729977554407,10310.72997755441,122.34591640797787,0.0,0.0,122.34591640797787
2025-06-21,98,B4,0.8519,663.4524333333333,560.2481333333334,712.4365910650951,527.0764851982389,188.85762000041404,0.0,0.0,0.0,85.65332000041417,10310.72997755441,10310.729977554414,160.88780647835273,0.0,0.0,160.88780647835273
2025-06-21,99,B4,0.8791,673.67,567.7624999999999,683.7824883181447,494.0447790655123,238.02372948225468,0.0,0.0,0.0,132.11622948225465,10310.729977554414,10310.729977554418,209.2466605878501,0.0,0.0,209.2466605878501
2025-06-21,100,B4,0.9024,663.9623333333333,548.5383,751.1477457854708,468.96885638787495,351.19449729695447,0.0,0.0,0.0,235.77046396362124,10310.729977554418,10310.72997755442,316.9179143607717,0.0,-5.684341886080802e-14,316.9179143607717
2025-06-21,101,B4,0.9163,603.6488499999999,494.0291666666667,725.3998772625108,433.6074407265139,388.68928683815835,0.0,2.855061020769881,0.0,276.21454248405524,10310.72997755442,10313.299532473113,356.1559935298045,0.0,-5.684341886080802e-14,356.1559935298045
