date,slot,policy,grid_plan_kwh
2025-04-30,100,C0,470.8386122844677
2025-04-30,101,C0,477.5713087381799
2025-04-30,102,C0,578.0502594875704
2025-04-30,103,C0,692.475359109841
2025-04-30,104,C0,742.6204971219565
2025-04-30,105,C0,773.2527993096869
2025-04-30,106,C0,854.538817358233
2025-04-30,107,C0,752.0369484680735
2025-04-30,108,C0,561.6429073637771
2025-04-30,109,C0,559.0179896856649
2025-04-30,110,C0,623.7760396835907
2025-04-30,111,C0,649.3728725052722
2025-04-30,112,C0,0.0
2025-04-30,113,C0,0.0
2025-04-30,114,C0,233.47876012886104
2025-04-30,115,C0,0.0
2025-04-30,116,C0,0.0
2025-04-30,117,C0,0.0
2025-04-30,118,C0,0.0
2025-04-30,119,C0,0.0
2025-04-30,120,C0,0.0
2025-04-30,121,C0,0.0
2025-04-30,122,C0,0.0
2025-04-30,123,C0,655.6624473709433
2025-04-30,124,C0,0.0
2025-04-30,125,C0,719.9203387646722
2025-04-30,126,C0,710.2377007363167
2025-04-30,127,C0,750.1358344597381
2025-04-30,128,C0,752.3389038294742
2025-04-30,129,C0,751.1982472089196
2025-04-30,130,C0,787.3511080902115
2025-04-30,131,C0,719.3508206594789
2025-04-30,132,C0,592.6544814642602
2025-04-30,133,C0,528.2911801929055
2025-04-30,134,C0,483.7639118114902
2025-04-30,135,C0,528.4950618774817
2025-04-30,136,C0,549.6126634503436
2025-04-30,137,C0,582.4403743595534
2025-04-30,138,C0,1374.802667488001
2025-04-30,139,C0,530.137962994765
2025-04-30,140,C0,543.9089282112534
2025-04-30,141,C0,582.9922919474193
2025-04-30,142,C0,555.6641236731159
2025-04-30,143,C0,465.2235530961924
2025-04-30,144,C0,0.0
2025-04-30,1,C1,1407.1755139161703
2025-04-30,2,C1,1102.6422221141192
2025-04-30,3,C1,1370.955314059257
2025-04-30,4,C1,607.4763253682449
2025-04-30,5,C1,583.078663408499
2025-04-30,6,C1,617.622050359687
2025-04-30,7,C1,608.5075139035855
2025-04-30,8,C1,581.1435065925629
2025-04-30,9,C1,565.8386471983716
2025-04-30,10,C1,1392.098943262584
2025-04-30,11,C1,1425.896687506795
2025-04-30,12,C1,573.278306597652
2025-04-30,13,C1,558.4026222723977
2025-04-30,14,C1,593.3718532953087
2025-04-30,15,C1,607.9993207341346
2025-04-30,16,C1,541.7139938753337
2025-04-30,17,C1,519.5464083623782
2025-04-30,18,C1,1409.2533911141973
2025-04-30,19,C1,620.2740990183262
2025-04-30,20,C1,614.3116409580026
2025-04-30,21,C1,1424.2370325219977
2025-04-30,22,C1,612.7953634958659
2025-04-30,23,C1,637.6062275601087
2025-04-30,24,C1,1420.1472274376388
2025-04-30,25,C1,623.7878724167623
2025-04-30,26,C1,640.6911012902971
2025-04-30,27,C1,623.6639559899488
2025-04-30,28,C1,596.1193811557048
2025-04-30,29,C1,577.6462238250783
2025-04-30,30,C1,611.4234204149614
2025-04-30,31,C1,617.8440020470109
2025-04-30,32,C1,594.1549613474957
2025-04-30,33,C1,1372.9993713286426
2025-04-30,34,C1,1343.9144850927669
2025-04-30,35,C1,0.0
2025-04-30,36,C1,0.0
2025-04-30,37,C1,0.0
2025-04-30,38,C1,0.0
2025-04-30,39,C1,0.0
2025-04-30,40,C1,0.0
2025-04-30,41,C1,0.0
2025-04-30,42,C1,0.0
2025-04-30,43,C1,0.0
2025-04-30,44,C1,0.0
2025-04-30,45,C1,0.0
2025-04-30,46,C1,0.0
2025-04-30,47,C1,0.0
2025-04-30,48,C1,0.0
2025-04-30,49,C1,0.0
2025-04-30,50,C1,0.0
2025-04-30,51,C1,0.0
2025-04-30,52,C1,0.0
2025-04-30,53,C1,0.0
2025-04-30,54,C1,0.0
2025-04-30,55,C1,0.0
2025-04-30,56,C1,0.0
2025-04-30,57,C1,0.0
2025-04-30,58,C1,0.0
2025-04-30,59,C1,0.0
2025-04-30,60,C1,0.0
2025-04-30,61,C1,0.0
2025-04-30,62,C1,0.0
2025-04-30,63,C1,0.0
2025-04-30,64,C1,0.0
2025-04-30,65,C1,0.0
2025-04-30,66,C1,0.0
2025-04-30,67,C1,0.0
2025-04-30,68,C1,0.0
2025-04-30,69,C1,0.0
2025-04-30,70,C1,0.0
2025-04-30,71,C1,0.0
2025-04-30,72,C1,0.0
2025-04-30,73,C1,0.0
2025-04-30,74,C1,0.0
2025-04-30,75,C1,0.0
2025-04-30,76,C1,0.0
2025-04-30,77,C1,0.0
2025-04-30,78,C1,0.0
2025-04-30,79,C1,0.0
2025-04-30,80,C1,0.0
2025-04-30,81,C1,0.0
2025-04-30,82,C1,0.0
2025-04-30,83,C1,0.0
2025-04-30,84,C1,0.0
2025-04-30,85,C1,0.0
2025-04-30,86,C1,0.0
2025-04-30,87,C1,0.0
2025-04-30,88,C1,0.0
2025-04-30,89,C1,0.0
2025-04-30,90,C1,0.0
2025-04-30,91,C1,0.0
2025-04-30,92,C1,2.204355780722267
2025-04-30,93,C1,65.90648232366675
2025-04-30,94,C1,148.37873461132403
2025-04-30,95,C1,228.58916147666844
2025-04-30,96,C1,364.0604413472682
2025-04-30,97,C1,379.11777472363246
2025-04-30,98,C1,368.6764532170743
2025-04-30,99,C1,445.2578625548209
2025-04-30,100,C1,470.8386122844677
2025-04-30,101,C1,477.5713087381799
2025-04-30,102,C1,578.0502594875704
2025-04-30,103,C1,692.475359109841
2025-04-30,104,C1,742.6204971219565
2025-04-30,105,C1,773.2527993096869
2025-04-30,106,C1,854.538817358233
2025-04-30,107,C1,752.0369484680735
2025-04-30,108,C1,561.6429073637771
2025-04-30,109,C1,559.0179896856649
2025-04-30,110,C1,623.7760396835907
2025-04-30,111,C1,649.3728725052722
2025-04-30,112,C1,0.0
2025-04-30,113,C1,0.0
2025-04-30,114,C1,233.47876012886104
2025-04-30,115,C1,0.0
2025-04-30,116,C1,0.0
2025-04-30,117,C1,0.0
2025-04-30,118,C1,0.0
2025-04-30,119,C1,0.0
2025-04-30,120,C1,0.0
2025-04-30,121,C1,0.0
2025-04-30,122,C1,0.0
2025-04-30,123,C1,655.6624473709433
2025-04-30,124,C1,0.0
2025-04-30,125,C1,719.9203387646722
2025-04-30,126,C1,710.2377007363167
2025-04-30,127,C1,750.1358344597381
2025-04-30,128,C1,752.3389038294742
2025-04-30,129,C1,751.1982472089196
2025-04-30,130,C1,787.3511080902115
2025-04-30,131,C1,719.3508206594789
2025-04-30,132,C1,592.6544814642602
2025-04-30,133,C1,528.2911801929055
2025-04-30,134,C1,483.7639118114902
2025-04-30,135,C1,528.4950618774817
2025-04-30,136,C1,549.6126634503436
2025-04-30,137,C1,582.4403743595534
2025-04-30,138,C1,1374.802667488001
2025-04-30,139,C1,530.137962994765
2025-04-30,140,C1,543.9089282112534
2025-04-30,141,C1,582.9922919474193
2025-04-30,142,C1,555.6641236731159
2025-04-30,143,C1,465.2235530961924
2025-04-30,144,C1,0.0
2025-04-30,1,C2,1407.1755139161703
2025-04-30,2,C2,1102.6422221141188
2025-04-30,3,C2,1370.955314059257
2025-04-30,4,C2,607.4763253682449
2025-04-30,5,C2,583.078663408499
2025-04-30,6,C2,617.622050359687
2025-04-30,7,C2,608.5075139035855
2025-04-30,8,C2,581.1435065925629
2025-04-30,9,C2,565.8386471983716
2025-04-30,10,C2,1392.098943262584
2025-04-30,11,C2,1425.896687506795
2025-04-30,12,C2,573.278306597652
2025-04-30,13,C2,558.4026222723977
2025-04-30,14,C2,593.3718532953087
2025-04-30,15,C2,607.9993207341346
2025-04-30,16,C2,541.7139938753337
2025-04-30,17,C2,519.5464083623782
2025-04-30,18,C2,1409.2533911141973
2025-04-30,19,C2,620.2740990183262
2025-04-30,20,C2,614.3116409580026
2025-04-30,21,C2,1424.2370325219977
2025-04-30,22,C2,612.7953634958659
2025-04-30,23,C2,637.6062275601087
2025-04-30,24,C2,1420.1472274376388
2025-04-30,25,C2,623.7878724167623
2025-04-30,26,C2,640.6911012902971
2025-04-30,27,C2,623.6639559899488
2025-04-30,28,C2,596.1193811557048
2025-04-30,29,C2,577.6462238250783
2025-04-30,30,C2,611.4234204149614
2025-04-30,31,C2,617.8440020470109
2025-04-30,32,C2,594.1549613474957
2025-04-30,33,C2,1372.9993713286426
2025-04-30,34,C2,1343.9144850927669
2025-04-30,35,C2,0.0
2025-04-30,36,C2,0.0
2025-04-30,37,C2,0.0
2025-04-30,38,C2,0.0
2025-04-30,39,C2,0.0
2025-04-30,40,C2,0.0
2025-04-30,41,C2,0.0
2025-04-30,42,C2,0.0
2025-04-30,43,C2,0.0
2025-04-30,44,C2,0.0
2025-04-30,45,C2,0.0
2025-04-30,46,C2,0.0
2025-04-30,47,C2,0.0
2025-04-30,48,C2,0.0
2025-04-30,49,C2,0.0
2025-04-30,50,C2,0.0
2025-04-30,51,C2,0.0
2025-04-30,52,C2,0.0
2025-04-30,53,C2,0.0
2025-04-30,54,C2,0.0
2025-04-30,55,C2,0.0
2025-04-30,56,C2,0.0
2025-04-30,57,C2,0.0
2025-04-30,58,C2,0.0
2025-04-30,59,C2,0.0
2025-04-30,60,C2,0.0
2025-04-30,61,C2,0.0
2025-04-30,62,C2,0.0
2025-04-30,63,C2,0.0
2025-04-30,64,C2,0.0
2025-04-30,65,C2,0.0
2025-04-30,66,C2,0.0
2025-04-30,67,C2,0.0
2025-04-30,68,C2,0.0
2025-04-30,69,C2,0.0
2025-04-30,70,C2,0.0
2025-04-30,71,C2,0.0
2025-04-30,72,C2,0.0
2025-04-30,73,C2,0.0
2025-04-30,74,C2,0.0
2025-04-30,75,C2,0.0
2025-04-30,76,C2,0.0
2025-04-30,77,C2,0.0
2025-04-30,78,C2,0.0
2025-04-30,79,C2,0.0
2025-04-30,80,C2,0.0
2025-04-30,81,C2,0.0
2025-04-30,82,C2,0.0
2025-04-30,83,C2,0.0
2025-04-30,84,C2,0.0
2025-04-30,85,C2,0.0
2025-04-30,86,C2,0.0
2025-04-30,87,C2,0.0
2025-04-30,88,C2,0.0
2025-04-30,89,C2,0.0
2025-04-30,90,C2,0.0
2025-04-30,91,C2,0.0
2025-04-30,92,C2,2.204355780722267
2025-04-30,93,C2,65.90648232366675
2025-04-30,94,C2,148.37873461132403
2025-04-30,95,C2,228.58916147666844
2025-04-30,96,C2,364.0604413472682
2025-04-30,97,C2,379.11777472363246
2025-04-30,98,C2,368.6764532170743
2025-04-30,99,C2,445.2578625548209
2025-04-30,100,C2,470.8386122844677
2025-04-30,101,C2,477.5713087381799
2025-04-30,102,C2,578.0502594875704
2025-04-30,103,C2,692.475359109841
2025-04-30,104,C2,742.6204971219565
2025-04-30,105,C2,773.2527993096869
2025-04-30,106,C2,854.538817358233
2025-04-30,107,C2,752.0369484680735
2025-04-30,108,C2,561.6429073637771
2025-04-30,109,C2,559.0179896856649
2025-04-30,110,C2,623.7760396835907
2025-04-30,111,C2,649.3728725052722
2025-04-30,112,C2,0.0
2025-04-30,113,C2,0.0
2025-04-30,114,C2,233.47876012886104
2025-04-30,115,C2,0.0
2025-04-30,116,C2,0.0
2025-04-30,117,C2,0.0
2025-04-30,118,C2,0.0
2025-04-30,119,C2,0.0
2025-04-30,120,C2,0.0
2025-04-30,121,C2,0.0
2025-04-30,122,C2,0.0
2025-04-30,123,C2,655.6624473709433
2025-04-30,124,C2,0.0
2025-04-30,125,C2,719.9203387646722
2025-04-30,126,C2,710.2377007363167
2025-04-30,127,C2,750.1358344597381
2025-04-30,128,C2,752.3389038294742
2025-04-30,129,C2,751.1982472089196
2025-04-30,130,C2,787.3511080902115
2025-04-30,131,C2,719.3508206594789
2025-04-30,132,C2,592.6544814642602
2025-04-30,133,C2,528.2911801929055
2025-04-30,134,C2,483.7639118114902
2025-04-30,135,C2,528.4950618774817
2025-04-30,136,C2,549.6126634503436
2025-04-30,137,C2,582.4403743595534
2025-04-30,138,C2,1374.802667488001
2025-04-30,139,C2,530.137962994765
2025-04-30,140,C2,543.9089282112534
2025-04-30,141,C2,582.9922919474193
2025-04-30,142,C2,555.6641236731159
2025-04-30,143,C2,465.2235530961924
2025-04-30,144,C2,0.0
2025-04-30,1,C3,1407.1755139161708
2025-04-30,2,C3,1108.779034194099
2025-04-30,3,C3,1370.955314059257
2025-04-30,4,C3,607.4763253682449
2025-04-30,5,C3,583.078663408499
2025-04-30,6,C3,617.622050359687
2025-04-30,7,C3,608.5075139035855
2025-04-30,8,C3,581.1435065925629
2025-04-30,9,C3,565.8386471983716
2025-04-30,10,C3,1392.098943262584
2025-04-30,11,C3,1425.896687506795
2025-04-30,12,C3,573.278306597652
2025-04-30,13,C3,558.4026222723977
2025-04-30,14,C3,593.3718532953087
2025-04-30,15,C3,607.9993207341346
2025-04-30,16,C3,541.7139938753337
2025-04-30,17,C3,519.5464083623782
2025-04-30,18,C3,1409.2533911141973
2025-04-30,19,C3,620.2740990183262
2025-04-30,20,C3,614.3116409580026
2025-04-30,21,C3,1424.2370325219977
2025-04-30,22,C3,612.7953634958659
2025-04-30,23,C3,637.6062275601087
2025-04-30,24,C3,1420.1472274376388
2025-04-30,25,C3,623.7878724167623
2025-04-30,26,C3,640.6911012902971
2025-04-30,27,C3,623.6639559899488
2025-04-30,28,C3,596.1193811557048
2025-04-30,29,C3,577.6462238250783
2025-04-30,30,C3,611.4234204149614
2025-04-30,31,C3,617.8440020470109
2025-04-30,32,C3,594.1549613474957
2025-04-30,33,C3,1372.9993713286426
2025-04-30,34,C3,1343.9144850927669
2025-04-30,35,C3,0.0
2025-04-30,36,C3,0.0
2025-04-30,37,C3,0.0
2025-04-30,38,C3,0.0
2025-04-30,39,C3,0.0
2025-04-30,40,C3,0.0
2025-04-30,41,C3,0.0
2025-04-30,42,C3,0.0
2025-04-30,43,C3,0.0
2025-04-30,44,C3,0.0
2025-04-30,45,C3,0.0
2025-04-30,46,C3,0.0
2025-04-30,47,C3,0.0
2025-04-30,48,C3,0.0
2025-04-30,49,C3,0.0
2025-04-30,50,C3,0.0
2025-04-30,51,C3,0.0
2025-04-30,52,C3,0.0
2025-04-30,53,C3,0.0
2025-04-30,54,C3,0.0
2025-04-30,55,C3,0.0
2025-04-30,56,C3,0.0
2025-04-30,57,C3,0.0
2025-04-30,58,C3,0.0
2025-04-30,59,C3,0.0
2025-04-30,60,C3,0.0
2025-04-30,61,C3,0.0
2025-04-30,62,C3,0.0
2025-04-30,63,C3,0.0
2025-04-30,64,C3,0.0
2025-04-30,65,C3,0.0
2025-04-30,66,C3,0.0
2025-04-30,67,C3,0.0
2025-04-30,68,C3,0.0
2025-04-30,69,C3,0.0
2025-04-30,70,C3,0.0
2025-04-30,71,C3,0.0
2025-04-30,72,C3,0.0
2025-04-30,73,C3,0.0
2025-04-30,74,C3,0.0
2025-04-30,75,C3,0.0
2025-04-30,76,C3,0.0
2025-04-30,77,C3,0.0
2025-04-30,78,C3,0.0
2025-04-30,79,C3,0.0
2025-04-30,80,C3,0.0
2025-04-30,81,C3,0.0
2025-04-30,82,C3,0.0
2025-04-30,83,C3,0.0
2025-04-30,84,C3,0.0
2025-04-30,85,C3,0.0
2025-04-30,86,C3,0.0
2025-04-30,87,C3,0.0
2025-04-30,88,C3,0.0
2025-04-30,89,C3,0.0
2025-04-30,90,C3,0.0
2025-04-30,91,C3,0.0
2025-04-30,92,C3,2.204355780722267
2025-04-30,93,C3,65.90648232366675
2025-04-30,94,C3,148.37873461132403
2025-04-30,95,C3,228.58916147666844
2025-04-30,96,C3,364.0604413472682
2025-04-30,97,C3,379.11777472363246
2025-04-30,98,C3,368.6764532170743
2025-04-30,99,C3,445.2578625548209
2025-04-30,100,C3,470.8386122844677
2025-04-30,101,C3,477.5713087381799
2025-04-30,102,C3,578.0502594875704
2025-04-30,103,C3,692.475359109841
2025-04-30,104,C3,742.6204971219565
2025-04-30,105,C3,773.2527993096869
2025-04-30,106,C3,854.538817358233
2025-04-30,107,C3,752.0369484680735
2025-04-30,108,C3,561.6429073637771
2025-04-30,109,C3,559.0179896856649
2025-04-30,110,C3,623.7760396835907
2025-04-30,111,C3,649.3728725052722
2025-04-30,112,C3,0.0
2025-04-30,113,C3,0.0
2025-04-30,114,C3,233.47876012886104
2025-04-30,115,C3,0.0
2025-04-30,116,C3,0.0
2025-04-30,117,C3,0.0
2025-04-30,118,C3,0.0
2025-04-30,119,C3,0.0
2025-04-30,120,C3,0.0
2025-04-30,121,C3,0.0
2025-04-30,122,C3,0.0
2025-04-30,123,C3,655.6624473709433
2025-04-30,124,C3,0.0
2025-04-30,125,C3,719.9203387646722
2025-04-30,126,C3,710.2377007363167
2025-04-30,127,C3,750.1358344597381
2025-04-30,128,C3,752.3389038294742
2025-04-30,129,C3,751.1982472089196
2025-04-30,130,C3,787.3511080902115
2025-04-30,131,C3,719.3508206594789
2025-04-30,132,C3,592.6544814642602
2025-04-30,133,C3,528.2911801929055
2025-04-30,134,C3,483.7639118114902
2025-04-30,135,C3,528.4950618774817
2025-04-30,136,C3,549.6126634503436
2025-04-30,137,C3,582.4403743595534
2025-04-30,138,C3,1374.802667488001
2025-04-30,139,C3,530.137962994765
2025-04-30,140,C3,543.9089282112534
2025-04-30,141,C3,582.9922919474193
2025-04-30,142,C3,555.6641236731159
2025-04-30,143,C3,465.2235530961924
2025-04-30,144,C3,0.0
2025-05-01,1,C0,633.8763586917813
2025-05-01,2,C0,577.3157221358047
2025-05-01,3,C0,578.8487743608079
2025-05-01,4,C0,632.1271022817457
2025-05-01,5,C0,1407.1733402719517
2025-05-01,6,C0,548.00396773845
2025-05-01,7,C0,1379.900278196029
2025-05-01,8,C0,1417.709619467071
2025-05-01,9,C0,1408.816746296872
2025-05-01,10,C0,1413.0188494529675
2025-05-01,11,C0,1402.231224005007
2025-05-01,12,C0,578.4370135177653
2025-05-01,13,C0,503.5204918911891
2025-05-01,14,C0,600.2725302445388
2025-05-01,15,C0,635.4182218542951
2025-05-01,16,C0,1362.231608443958
2025-05-01,17,C0,1367.2082265579024
2025-05-01,18,C0,1407.5290549391425
2025-05-01,19,C0,585.1631342617068
2025-05-01,20,C0,572.4602170660985
2025-05-01,21,C0,585.0863613113912
2025-05-01,22,C0,632.3782799842487
2025-05-01,23,C0,590.2383624075779
2025-05-01,24,C0,549.7021576053262
2025-05-01,25,C0,602.5261154079473
2025-05-01,26,C0,619.8246208385935
2025-05-01,27,C0,566.1823760927659
2025-05-01,28,C0,543.4555661511054
2025-05-01,29,C0,581.4827557722815
2025-05-01,30,C0,1406.6833038431978
2025-05-01,31,C0,579.4217413780976
2025-05-01,32,C0,578.7987423479957
2025-05-01,33,C0,571.6830118447284
2025-05-01,34,C0,1364.137576630598
2025-05-01,35,C0,0.0
2025-05-01,36,C0,0.0
2025-05-01,37,C0,0.0
2025-05-01,38,C0,0.0
2025-05-01,39,C0,0.0
2025-05-01,40,C0,0.0
2025-05-01,41,C0,0.0
2025-05-01,42,C0,0.0
2025-05-01,43,C0,0.0
2025-05-01,44,C0,0.0
2025-05-01,45,C0,0.0
2025-05-01,46,C0,0.0
2025-05-01,47,C0,0.0
2025-05-01,48,C0,0.0
2025-05-01,49,C0,0.0
2025-05-01,50,C0,0.0
2025-05-01,51,C0,0.0
2025-05-01,52,C0,0.0
2025-05-01,53,C0,0.0
2025-05-01,54,C0,0.0
2025-05-01,55,C0,0.0
2025-05-01,56,C0,0.0
2025-05-01,57,C0,0.0
2025-05-01,58,C0,0.0
2025-05-01,59,C0,0.0
2025-05-01,60,C0,0.0
2025-05-01,61,C0,0.0
2025-05-01,62,C0,0.0
2025-05-01,63,C0,0.0
2025-05-01,64,C0,0.0
2025-05-01,65,C0,0.0
2025-05-01,66,C0,0.0
2025-05-01,67,C0,0.0
2025-05-01,68,C0,0.0
2025-05-01,69,C0,0.0
2025-05-01,70,C0,0.0
2025-05-01,71,C0,0.0
2025-05-01,72,C0,0.0
2025-05-01,73,C0,0.0
2025-05-01,74,C0,0.0
2025-05-01,75,C0,0.0
2025-05-01,76,C0,0.0
2025-05-01,77,C0,0.0
2025-05-01,78,C0,0.0
2025-05-01,79,C0,0.0
2025-05-01,80,C0,0.0
2025-05-01,81,C0,0.0
2025-05-01,82,C0,0.0
2025-05-01,83,C0,0.0
2025-05-01,84,C0,0.0
2025-05-01,85,C0,0.0
2025-05-01,86,C0,0.0
2025-05-01,87,C0,0.0
2025-05-01,88,C0,0.0
2025-05-01,89,C0,0.0
2025-05-01,90,C0,13.853675840413755
2025-05-01,91,C0,62.64278238510417
2025-05-01,92,C0,110.28305763082516
2025-05-01,93,C0,194.72715484259973
2025-05-01,94,C0,337.59756376965424
2025-05-01,95,C0,402.97544724118507
2025-05-01,96,C0,404.0429648416747
2025-05-01,97,C0,456.79580365417337
2025-05-01,98,C0,518.9155502878098
2025-05-01,99,C0,558.849173145942
2025-05-01,100,C0,591.0186378626463
2025-05-01,101,C0,561.6935078691206
2025-05-01,102,C0,650.8950018609593
2025-05-01,103,C0,703.9492677504194
2025-05-01,104,C0,709.492259667113
2025-05-01,105,C0,729.6702241556725
2025-05-01,106,C0,829.4934706851465
2025-05-01,107,C0,759.6608394736755
2025-05-01,108,C0,0.0
2025-05-01,109,C0,0.0
2025-05-01,110,C0,0.0
2025-05-01,111,C0,0.0
2025-05-01,112,C0,0.0
2025-05-01,113,C0,693.004845952875
2025-05-01,114,C0,226.0881547749936
2025-05-01,115,C0,0.0
2025-05-01,116,C0,0.0
2025-05-01,117,C0,0.0
2025-05-01,118,C0,0.0
2025-05-01,119,C0,0.0
2025-05-01,120,C0,679.5901472904377
2025-05-01,121,C0,654.2091884912867
2025-05-01,122,C0,682.0132635512826
2025-05-01,123,C0,728.076619452036
2025-05-01,124,C0,0.0
2025-05-01,125,C0,683.3677029856868
2025-05-01,126,C0,705.6607773416603
2025-05-01,127,C0,733.3398232408962
2025-05-01,128,C0,720.8529142438366
2025-05-01,129,C0,712.5410519073914
2025-05-01,130,C0,782.8244609061519
2025-05-01,131,C0,737.2385584160453
2025-05-01,132,C0,528.3592206979847
2025-05-01,133,C0,528.8982369876655
2025-05-01,134,C0,553.8660359486973
2025-05-01,135,C0,508.8568673248571
2025-05-01,136,C0,546.5242359868872
2025-05-01,137,C0,566.1730362404367
2025-05-01,138,C0,574.608749036989
2025-05-01,139,C0,533.3249645178948
2025-05-01,140,C0,521.199398431838
2025-05-01,141,C0,397.9536162704982
2025-05-01,142,C0,561.16023914248
2025-05-01,143,C0,510.1044513433704
2025-05-01,144,C0,398.8269238860855
2025-05-01,1,C1,633.8763586917813
2025-05-01,2,C1,577.3157221358047
2025-05-01,3,C1,578.8487743608079
2025-05-01,4,C1,632.1271022817457
2025-05-01,5,C1,1407.1733402719517
2025-05-01,6,C1,548.00396773845
2025-05-01,7,C1,1379.900278196029
2025-05-01,8,C1,1417.709619467071
2025-05-01,9,C1,1408.816746296872
2025-05-01,10,C1,1413.0188494529675
2025-05-01,11,C1,1402.231224005007
2025-05-01,12,C1,578.4370135177653
2025-05-01,13,C1,503.5204918911891
2025-05-01,14,C1,600.2725302445388
2025-05-01,15,C1,635.4182218542951
2025-05-01,16,C1,1362.231608443958
2025-05-01,17,C1,1367.2082265579024
2025-05-01,18,C1,1407.5290549391425
2025-05-01,19,C1,585.1631342617068
2025-05-01,20,C1,572.4602170660985
2025-05-01,21,C1,585.0863613113912
2025-05-01,22,C1,632.3782799842487
2025-05-01,23,C1,590.2383624075779
2025-05-01,24,C1,549.7021576053262
2025-05-01,25,C1,602.5261154079473
2025-05-01,26,C1,619.8246208385935
2025-05-01,27,C1,566.1823760927659
2025-05-01,28,C1,543.4555661511054
2025-05-01,29,C1,581.4827557722815
2025-05-01,30,C1,1406.6833038431978
2025-05-01,31,C1,579.4217413780976
2025-05-01,32,C1,578.7987423479957
2025-05-01,33,C1,571.6830118447284
2025-05-01,34,C1,1364.137576630598
2025-05-01,35,C1,0.0
2025-05-01,36,C1,0.0
2025-05-01,37,C1,0.0
2025-05-01,38,C1,0.0
2025-05-01,39,C1,0.0
2025-05-01,40,C1,0.0
2025-05-01,41,C1,0.0
2025-05-01,42,C1,0.0
2025-05-01,43,C1,0.0
2025-05-01,44,C1,0.0
2025-05-01,45,C1,0.0
2025-05-01,46,C1,0.0
2025-05-01,47,C1,0.0
2025-05-01,48,C1,0.0
2025-05-01,49,C1,0.0
2025-05-01,50,C1,0.0
2025-05-01,51,C1,0.0
2025-05-01,52,C1,0.0
2025-05-01,53,C1,0.0
2025-05-01,54,C1,0.0
2025-05-01,55,C1,0.0
2025-05-01,56,C1,0.0
2025-05-01,57,C1,0.0
2025-05-01,58,C1,0.0
2025-05-01,59,C1,0.0
2025-05-01,60,C1,0.0
2025-05-01,61,C1,0.0
2025-05-01,62,C1,0.0
2025-05-01,63,C1,0.0
2025-05-01,64,C1,0.0
2025-05-01,65,C1,0.0
2025-05-01,66,C1,0.0
2025-05-01,67,C1,0.0
2025-05-01,68,C1,0.0
2025-05-01,69,C1,0.0
2025-05-01,70,C1,0.0
2025-05-01,71,C1,0.0
2025-05-01,72,C1,0.0
2025-05-01,73,C1,0.0
2025-05-01,74,C1,0.0
2025-05-01,75,C1,0.0
2025-05-01,76,C1,0.0
2025-05-01,77,C1,0.0
2025-05-01,78,C1,0.0
2025-05-01,79,C1,0.0
2025-05-01,80,C1,0.0
2025-05-01,81,C1,0.0
2025-05-01,82,C1,0.0
2025-05-01,83,C1,0.0
2025-05-01,84,C1,0.0
2025-05-01,85,C1,0.0
2025-05-01,86,C1,0.0
2025-05-01,87,C1,0.0
2025-05-01,88,C1,0.0
2025-05-01,89,C1,0.0
2025-05-01,90,C1,13.853675840413755
2025-05-01,91,C1,62.64278238510417
2025-05-01,92,C1,110.28305763082516
2025-05-01,93,C1,194.72715484259973
2025-05-01,94,C1,337.59756376965424
2025-05-01,95,C1,402.97544724118507
2025-05-01,96,C1,404.0429648416747
2025-05-01,97,C1,456.79580365417337
2025-05-01,98,C1,518.9155502878098
2025-05-01,99,C1,558.849173145942
2025-05-01,100,C1,591.0186378626463
2025-05-01,101,C1,561.6935078691206
2025-05-01,102,C1,650.8950018609593
2025-05-01,103,C1,703.9492677504194
2025-05-01,104,C1,709.492259667113
2025-05-01,105,C1,729.6702241556725
2025-05-01,106,C1,829.4934706851465
2025-05-01,107,C1,759.6608394736755
2025-05-01,108,C1,0.0
2025-05-01,109,C1,0.0
2025-05-01,110,C1,0.0
2025-05-01,111,C1,0.0
2025-05-01,112,C1,0.0
2025-05-01,113,C1,693.004845952875
2025-05-01,114,C1,226.0881547749936
2025-05-01,115,C1,0.0
2025-05-01,116,C1,0.0
2025-05-01,117,C1,0.0
2025-05-01,118,C1,0.0
2025-05-01,119,C1,0.0
2025-05-01,120,C1,679.5901472904377
2025-05-01,121,C1,654.2091884912867
2025-05-01,122,C1,682.0132635512826
2025-05-01,123,C1,728.076619452036
2025-05-01,124,C1,0.0
2025-05-01,125,C1,683.3677029856868
2025-05-01,126,C1,705.6607773416603
2025-05-01,127,C1,733.3398232408962
2025-05-01,128,C1,720.8529142438366
2025-05-01,129,C1,712.5410519073914
2025-05-01,130,C1,782.8244609061519
2025-05-01,131,C1,737.2385584160453
2025-05-01,132,C1,528.3592206979847
2025-05-01,133,C1,528.8982369876655
2025-05-01,134,C1,553.8660359486973
2025-05-01,135,C1,508.8568673248571
2025-05-01,136,C1,546.5242359868872
2025-05-01,137,C1,566.1730362404367
2025-05-01,138,C1,574.608749036989
2025-05-01,139,C1,533.3249645178948
2025-05-01,140,C1,521.199398431838
2025-05-01,141,C1,397.9536162704982
2025-05-01,142,C1,561.16023914248
2025-05-01,143,C1,510.1044513433704
2025-05-01,144,C1,398.8269238860855
2025-05-01,1,C2,633.8763586917813
2025-05-01,2,C2,577.3157221358047
2025-05-01,3,C2,578.8487743608079
2025-05-01,4,C2,632.1271022817457
