date,slot,load_kw,pv_actual_kw,price_yuan_per_kwh,day_of_year,month,weekday,is_weekend,sin_time,cos_time,sin_doy,cos_doy,time_label,interval_start,interval_end,timestamp_end,load_kwh,pv_actual_kwh,pv_positive,is_daylight
2025-01-03,47,3918.3208,1241.8825,0.9003,3,1,4,False,0.90630778703665,-0.42261826174069933,0.03442161162274574,0.9994074007397048,7:40,2025-01-03 07:40:00,2025-01-03 07:50:00,2025-01-03 07:50:00,653.0534666666666,206.98041666666666,True,True
2025-01-04,47,3657.7613,1360.9976,0.8551,4,1,5,True,0.90630778703665,-0.42261826174069933,0.051619667223253764,0.998666816288476,7:40,2025-01-04 07:40:00,2025-01-04 07:50:00,2025-01-04 07:50:00,609.6268833333334,226.83293333333333,True,True
2025-01-05,47,6196.9922,1252.967,1.1622,5,1,6,True,0.90630778703665,-0.42261826174069933,0.06880242680231986,0.9976303053065857,7:40,2025-01-05 07:40:00,2025-01-05 07:50:00,2025-01-05 07:50:00,1032.8320333333334,208.82783333333336,True,True
2025-01-06,47,5827.5655,1250.6328,1.083,6,1,0,False,0.90630778703665,-0.42261826174069933,0.08596479873744647,0.9962981749346078,7:40,2025-01-06 07:40:00,2025-01-06 07:50:00,2025-01-06 07:50:00,971.2609166666666,208.43880000000001,True,True
2025-01-07,47,6012.6374,1287.5258,1.1285,7,1,1,False,0.90630778703665,-0.42261826174069933,0.10310169744743485,0.9946708199115211,7:40,2025-01-07 07:40:00,2025-01-07 07:50:00,2025-01-07 07:50:00,1002.1062333333333,214.58763333333332,True,True
2025-01-08,47,6059.7944,1251.4778,1.1572,8,1,2,False,0.90630778703665,-0.42261826174069933,0.1202080448993527,0.9927487224577402,7:40,2025-01-08 07:40:00,2025-01-08 07:50:00,2025-01-08 07:50:00,1009.9657333333333,208.5796333333333,True,True
2025-01-09,47,6284.1769,1310.9799,1.097,9,1,3,False,0.90630778703665,-0.42261826174069933,0.13727877211326478,0.9905324521322229,7:40,2025-01-09 07:40:00,2025-01-09 07:50:00,2025-01-09 07:50:00,1047.3628166666667,218.49665000000002,True,True
2025-01-10,47,3828.5147,1540.7571,0.8665,10,1,4,False,0.90630778703665,-0.42261826174069933,0.15430882066428117,0.9880226656636976,7:40,2025-01-10 07:40:00,2025-01-10 07:50:00,2025-01-10 07:50:00,638.0857833333333,256.79285,True,True
2025-01-11,47,3971.2856,1268.3378,0.9388,11,1,5,True,0.90630778703665,-0.42261826174069933,0.1712931441814776,0.9852201067560606,7:40,2025-01-11 07:40:00,2025-01-11 07:50:00,2025-01-11 07:50:00,661.8809333333334,211.38963333333334,True,True
2025-01-12,47,6053.8952,1355.1969,1.0818,12,1,6,True,0.90630778703665,-0.42261826174069933,0.1882267098432442,0.9821256058680006,7:40,2025-01-12 07:40:00,2025-01-12 07:50:00,2025-01-12 07:50:00,1008.9825333333333,225.86614999999998,True,True
2025-01-13,47,5904.4347,1531.6403,1.066,13,1,0,False,0.90630778703665,-0.42261826174069933,0.2051044998686192,0.9787400799669153,7:40,2025-01-13 07:40:00,2025-01-13 07:50:00,2025-01-13 07:50:00,984.07245,255.27338333333333,True,True
2025-01-14,47,6089.9784,1432.5671,1.1061,14,1,1,False,0.90630778703665,-0.42261826174069933,0.2219215130041655,0.9750645322571948,7:40,2025-01-14 07:40:00,2025-01-14 07:50:00,2025-01-14 07:50:00,1014.9964,238.76118333333332,True,True
2025-01-15,47,5800.8471,1384.5009,1.0848,15,1,2,False,0.90630778703665,-0.42261826174069933,0.2386727660059501,0.9711000518829505,7:40,2025-01-15 07:40:00,2025-01-15 07:50:00,2025-01-15 07:50:00,966.80785,230.75015,True,True
2025-01-16,47,5871.1972,1294.6345,1.0795,16,1,3,False,0.90630778703665,-0.42261826174069933,0.255353295116187,0.9668478136052775,7:40,2025-01-16 07:40:00,2025-01-16 07:50:00,2025-01-16 07:50:00,978.5328666666666,215.77241666666666,True,True
2025-01-17,47,3980.1238,1482.2885,0.8678,17,1,4,False,0.90630778703665,-0.42261826174069933,0.2719581575341055,0.9623090774541486,7:40,2025-01-17 07:40:00,2025-01-17 07:50:00,2025-01-17 07:50:00,663.3539666666667,247.04808333333335,True,True
2025-01-18,47,3782.42,1600.6881,0.8671,18,1,5,True,0.90630778703665,-0.42261826174069933,0.288482432880609,0.9574851883550393,7:40,2025-01-18 07:40:00,2025-01-18 07:50:00,2025-01-18 07:50:00,630.4033333333333,266.78135000000003,True,True
2025-01-19,47,6017.4264,1476.8803,1.0313,19,1,6,True,0.90630778703665,-0.42261826174069933,0.30492122465628907,0.9523775757303974,7:40,2025-01-19 07:40:00,2025-01-19 07:50:00,2025-01-19 07:50:00,1002.9044,246.14671666666666,True,True
2025-01-20,47,5832.0159,1305.7887,1.1152,20,1,0,False,0.90630778703665,-0.42261826174069933,0.3212696616923644,0.9469877530760753,7:40,2025-01-20 07:40:00,2025-01-20 07:50:00,2025-01-20 07:50:00,972.00265,217.63145,True,True
2025-01-21,47,6062.7226,1550.894,1.0733,21,1,1,False,0.90630778703665,-0.42261826174069933,0.3375228995941133,0.9413173175128471,7:40,2025-01-21 07:40:00,2025-01-21 07:50:00,2025-01-21 07:50:00,1010.4537666666666,258.4823333333333,True,True
2025-01-22,47,5779.1603,1596.4738,1.0555,22,1,2,False,0.90630778703665,-0.42261826174069933,0.3536761221763716,0.9353679493131483,7:40,2025-01-22 07:40:00,2025-01-22 07:50:00,2025-01-22 07:50:00,963.1933833333333,266.07896666666664,True,True
2025-01-23,47,6011.7795,1485.0443,1.1437,23,1,3,False,0.90630778703665,-0.42261826174069933,0.3697245428906731,0.9291414114031743,7:40,2025-01-23 07:40:00,2025-01-23 07:50:00,2025-01-23 07:50:00,1001.9632499999999,247.50738333333334,True,True
2025-01-24,47,3898.5619,1487.9674,0.8594,24,1,4,False,0.90630778703665,-0.42261826174069933,0.38566340624360707,0.9226395488404876,7:40,2025-01-24 07:40:00,2025-01-24 07:50:00,2025-01-24 07:50:00,649.7603166666667,247.99456666666666,True,True
2025-01-25,47,3827.522,1500.2126,0.8891,25,1,5,True,0.90630778703665,-0.42261826174069933,0.401487989205973,0.9158642882672872,7:40,2025-01-25 07:40:00,2025-01-25 07:50:00,2025-01-25 07:50:00,637.9203333333334,250.03543333333334,True,True
2025-01-26,47,5988.936,1563.9047,1.0971,26,1,6,True,0.90630778703665,-0.42261826174069933,0.4171936026123168,0.9088176373395029,7:40,2025-01-26 07:40:00,2025-01-26 07:50:00,2025-01-26 07:50:00,998.156,260.6507833333333,True,True
2025-01-27,47,5905.6819,1636.7018,1.077,27,1,0,False,0.90630778703665,-0.42261826174069933,0.4327755925504312,0.901501684131884,7:40,2025-01-27 07:40:00,2025-01-27 07:50:00,2025-01-27 07:50:00,984.2803166666666,272.78363333333334,True,True
2025-01-28,47,6039.7811,1657.8001,1.0827,28,1,1,False,0.90630778703665,-0.42261826174069933,0.4482293417404106,0.893918596519257,7:40,2025-01-28 07:40:00,2025-01-28 07:50:00,2025-01-28 07:50:00,1006.6301833333333,276.30001666666664,True,True
2025-01-29,47,6034.2469,1840.9637,1.0693,29,1,2,False,0.90630778703665,-0.42261826174069933,0.4635502709028509,0.886070621534138,7:40,2025-01-29 07:40:00,2025-01-29 07:50:00,2025-01-29 07:50:00,1005.7078166666666,306.82728333333336,True,True
2025-01-30,47,6042.2438,1675.3246,1.0793,30,1,3,False,0.90630778703665,-0.42261826174069933,0.47873384011578846,0.8779600847008882,7:40,2025-01-30 07:40:00,2025-01-30 07:50:00,2025-01-30 07:50:00,1007.0406333333334,279.22076666666663,True,True
2025-01-31,47,3904.1434,1684.4217,0.8821,31,1,4,False,0.90630778703665,-0.42261826174069933,0.49377555015997715,0.869589389346611,7:40,2025-01-31 07:40:00,2025-01-31 07:50:00,2025-01-31 07:50:00,650.6905666666667,280.73695000000004,True,True
2025-01-01,48,7316.0,1592.2875,1.5209,1,1,2,False,0.8870108331782216,-0.4617486132350342,0.0,1.0,7:50,2025-01-01 07:50:00,2025-01-01 08:00:00,2025-01-01 08:00:00,1219.3333333333333,265.38124999999997,True,True
2025-01-02,48,7205.75,1536.3375,1.4142,2,1,3,False,0.8870108331782216,-0.4617486132350342,0.017213356155834685,0.9998518392091162,7:50,2025-01-02 07:50:00,2025-01-02 08:00:00,2025-01-02 08:00:00,1200.9583333333333,256.05625000000003,True,True
2025-01-03,48,4025.58,1529.2875,1.1821,3,1,4,False,0.8870108331782216,-0.4617486132350342,0.03442161162274574,0.9994074007397048,7:50,2025-01-03 07:50:00,2025-01-03 08:00:00,2025-01-03 08:00:00,670.93,254.88125,True,True
2025-01-04,48,3841.09,1621.0875,1.1396,4,1,5,True,0.8870108331782216,-0.4617486132350342,0.051619667223253764,0.998666816288476,7:50,2025-01-04 07:50:00,2025-01-04 08:00:00,2025-01-04 08:00:00,640.1816666666667,270.18125000000003,True,True
2025-01-05,48,7436.32,1523.925,1.478,5,1,6,True,0.8870108331782216,-0.4617486132350342,0.06880242680231986,0.9976303053065857,7:50,2025-01-05 07:50:00,2025-01-05 08:00:00,2025-01-05 08:00:00,1239.3866666666665,253.98749999999998,True,True
2025-01-06,48,7250.86,1502.775,1.4752,6,1,0,False,0.8870108331782216,-0.4617486132350342,0.08596479873744647,0.9962981749346078,7:50,2025-01-06 07:50:00,2025-01-06 08:00:00,2025-01-06 08:00:00,1208.4766666666667,250.4625,True,True
2025-01-07,48,7323.54,1593.8625,1.4603,7,1,1,False,0.8870108331782216,-0.4617486132350342,0.10310169744743485,0.9946708199115211,7:50,2025-01-07 07:50:00,2025-01-07 08:00:00,2025-01-07 08:00:00,1220.59,265.64375,True,True
2025-01-08,48,7251.31,1567.2375,1.4806,8,1,2,False,0.8870108331782216,-0.4617486132350342,0.1202080448993527,0.9927487224577402,7:50,2025-01-08 07:50:00,2025-01-08 08:00:00,2025-01-08 08:00:00,1208.5516666666667,261.20625,True,True
2025-01-09,48,7344.99,1584.45,1.4817,9,1,3,False,0.8870108331782216,-0.4617486132350342,0.13727877211326478,0.9905324521322229,7:50,2025-01-09 07:50:00,2025-01-09 08:00:00,2025-01-09 08:00:00,1224.165,264.075,True,True
2025-01-10,48,3842.08,1826.8875,1.0831,10,1,4,False,0.8870108331782216,-0.4617486132350342,0.15430882066428117,0.9880226656636976,7:50,2025-01-10 07:50:00,2025-01-10 08:00:00,2025-01-10 08:00:00,640.3466666666667,304.48125,True,True
2025-01-11,48,3878.31,1517.7375,1.0707,11,1,5,True,0.8870108331782216,-0.4617486132350342,0.1712931441814776,0.9852201067560606,7:50,2025-01-11 07:50:00,2025-01-11 08:00:00,2025-01-11 08:00:00,646.385,252.95624999999998,True,True
2025-01-12,48,7178.17,1638.45,1.4302,12,1,6,True,0.8870108331782216,-0.4617486132350342,0.1882267098432442,0.9821256058680006,7:50,2025-01-12 07:50:00,2025-01-12 08:00:00,2025-01-12 08:00:00,1196.3616666666667,273.075,True,True
2025-01-13,48,7308.63,1886.25,1.4618,13,1,0,False,0.8870108331782216,-0.4617486132350342,0.2051044998686192,0.9787400799669153,7:50,2025-01-13 07:50:00,2025-01-13 08:00:00,2025-01-13 08:00:00,1218.105,314.375,True,True
2025-01-14,48,7427.03,1794.4125,1.3952,14,1,1,False,0.8870108331782216,-0.4617486132350342,0.2219215130041655,0.9750645322571948,7:50,2025-01-14 07:50:00,2025-01-14 08:00:00,2025-01-14 08:00:00,1237.8383333333334,299.06874999999997,True,True
2025-01-15,48,7364.76,1647.675,1.4868,15,1,2,False,0.8870108331782216,-0.4617486132350342,0.2386727660059501,0.9711000518829505,7:50,2025-01-15 07:50:00,2025-01-15 08:00:00,2025-01-15 08:00:00,1227.46,274.6125,True,True
2025-01-16,48,7238.34,1562.9625,1.4315,16,1,3,False,0.8870108331782216,-0.4617486132350342,0.255353295116187,0.9668478136052775,7:50,2025-01-16 07:50:00,2025-01-16 08:00:00,2025-01-16 08:00:00,1206.39,260.49375000000003,True,True
2025-01-17,48,4055.41,1809.0,1.088,17,1,4,False,0.8870108331782216,-0.4617486132350342,0.2719581575341055,0.9623090774541486,7:50,2025-01-17 07:50:00,2025-01-17 08:00:00,2025-01-17 08:00:00,675.9016666666666,301.5,True,True
2025-01-18,48,3786.4,1867.125,1.0946,18,1,5,True,0.8870108331782216,-0.4617486132350342,0.288482432880609,0.9574851883550393,7:50,2025-01-18 07:50:00,2025-01-18 08:00:00,2025-01-18 08:00:00,631.0666666666667,311.1875,True,True
2025-01-19,48,7413.62,1690.3875,1.4286,19,1,6,True,0.8870108331782216,-0.4617486132350342,0.30492122465628907,0.9523775757303974,7:50,2025-01-19 07:50:00,2025-01-19 08:00:00,2025-01-19 08:00:00,1235.6033333333332,281.73125,True,True
2025-01-20,48,7360.18,1543.2,1.467,20,1,0,False,0.8870108331782216,-0.4617486132350342,0.3212696616923644,0.9469877530760753,7:50,2025-01-20 07:50:00,2025-01-20 08:00:00,2025-01-20 08:00:00,1226.6966666666667,257.2,True,True
2025-01-21,48,7286.97,1865.9625,1.4148,21,1,1,False,0.8870108331782216,-0.4617486132350342,0.3375228995941133,0.9413173175128471,7:50,2025-01-21 07:50:00,2025-01-21 08:00:00,2025-01-21 08:00:00,1214.4950000000001,310.99375000000003,True,True
2025-01-22,48,7023.72,1895.55,1.429,22,1,2,False,0.8870108331782216,-0.4617486132350342,0.3536761221763716,0.9353679493131483,7:50,2025-01-22 07:50:00,2025-01-22 08:00:00,2025-01-22 08:00:00,1170.6200000000001,315.925,True,True
2025-01-23,48,7336.93,1783.725,1.4355,23,1,3,False,0.8870108331782216,-0.4617486132350342,0.3697245428906731,0.9291414114031743,7:50,2025-01-23 07:50:00,2025-01-23 08:00:00,2025-01-23 08:00:00,1222.8216666666667,297.28749999999997,True,True
2025-01-24,48,3724.3,1806.9,1.0798,24,1,4,False,0.8870108331782216,-0.4617486132350342,0.38566340624360707,0.9226395488404876,7:50,2025-01-24 07:50:00,2025-01-24 08:00:00,2025-01-24 08:00:00,620.7166666666667,301.15000000000003,True,True
2025-01-25,48,3736.9,1827.8625,1.0877,25,1,5,True,0.8870108331782216,-0.4617486132350342,0.401487989205973,0.9158642882672872,7:50,2025-01-25 07:50:00,2025-01-25 08:00:00,2025-01-25 08:00:00,622.8166666666667,304.64375,True,True
2025-01-26,48,7353.2,1889.1375,1.4478,26,1,6,True,0.8870108331782216,-0.4617486132350342,0.4171936026123168,0.9088176373395029,7:50,2025-01-26 07:50:00,2025-01-26 08:00:00,2025-01-26 08:00:00,1225.5333333333333,314.85625,True,True
2025-01-27,48,7202.1,1971.525,1.382,27,1,0,False,0.8870108331782216,-0.4617486132350342,0.4327755925504312,0.901501684131884,7:50,2025-01-27 07:50:00,2025-01-27 08:00:00,2025-01-27 08:00:00,1200.3500000000001,328.58750000000003,True,True
2025-01-28,48,7434.6,1888.8375,1.4338,28,1,1,False,0.8870108331782216,-0.4617486132350342,0.4482293417404106,0.893918596519257,7:50,2025-01-28 07:50:00,2025-01-28 08:00:00,2025-01-28 08:00:00,1239.1000000000001,314.80625000000003,True,True
2025-01-29,48,7501.31,2204.1375,1.3837,29,1,2,False,0.8870108331782216,-0.4617486132350342,0.4635502709028509,0.886070621534138,7:50,2025-01-29 07:50:00,2025-01-29 08:00:00,2025-01-29 08:00:00,1250.2183333333335,367.35625,True,True
2025-01-30,48,7161.23,1969.8375,1.465,30,1,3,False,0.8870108331782216,-0.4617486132350342,0.47873384011578846,0.8779600847008882,7:50,2025-01-30 07:50:00,2025-01-30 08:00:00,2025-01-30 08:00:00,1193.5383333333332,328.30625000000003,True,True
2025-01-31,48,3814.84,1927.6875,1.1147,31,1,4,False,0.8870108331782216,-0.4617486132350342,0.49377555015997715,0.869589389346611,7:50,2025-01-31 07:50:00,2025-01-31 08:00:00,2025-01-31 08:00:00,635.8066666666667,321.28125,True,True
2025-01-01,49,7469.4947,1937.5212,1.5206,1,1,2,False,0.8660254037844387,-0.4999999999999998,0.0,1.0,8:00,2025-01-01 08:00:00,2025-01-01 08:10:00,2025-01-01 08:10:00,1244.9157833333334,322.92019999999997,True,True
2025-01-02,49,7519.6199,1820.2924,1.4538,2,1,3,False,0.8660254037844387,-0.4999999999999998,0.017213356155834685,0.9998518392091162,8:00,2025-01-02 08:00:00,2025-01-02 08:10:00,2025-01-02 08:10:00,1253.2699833333334,303.3820666666667,True,True
2025-01-03,49,4146.3263,1846.5381,1.1654,3,1,4,False,0.8660254037844387,-0.4999999999999998,0.03442161162274574,0.9994074007397048,8:00,2025-01-03 08:00:00,2025-01-03 08:10:00,2025-01-03 08:10:00,691.0543833333332,307.75635,True,True
2025-01-04,49,3781.6989,1833.9476,1.138,4,1,5,True,0.8660254037844387,-0.4999999999999998,0.051619667223253764,0.998666816288476,8:00,2025-01-04 08:00:00,2025-01-04 08:10:00,2025-01-04 08:10:00,630.28315,305.65793333333335,True,True
2025-01-05,49,7474.9983,1839.1118,1.414,5,1,6,True,0.8660254037844387,-0.4999999999999998,0.06880242680231986,0.9976303053065857,8:00,2025-01-05 08:00:00,2025-01-05 08:10:00,2025-01-05 08:10:00,1245.83305,306.5186333333333,True,True
2025-01-06,49,7388.8238,1816.2769,1.5469,6,1,0,False,0.8660254037844387,-0.4999999999999998,0.08596479873744647,0.9962981749346078,8:00,2025-01-06 08:00:00,2025-01-06 08:10:00,2025-01-06 08:10:00,1231.4706333333334,302.7128166666667,True,True
2025-01-07,49,7373.5665,1945.406,1.4793,7,1,1,False,0.8660254037844387,-0.4999999999999998,0.10310169744743485,0.9946708199115211,8:00,2025-01-07 08:00:00,2025-01-07 08:10:00,2025-01-07 08:10:00,1228.92775,324.2343333333333,True,True
2025-01-08,49,7400.2529,1891.6496,1.4141,8,1,2,False,0.8660254037844387,-0.4999999999999998,0.1202080448993527,0.9927487224577402,8:00,2025-01-08 08:00:00,2025-01-08 08:10:00,2025-01-08 08:10:00,1233.3754833333335,315.2749333333333,True,True
2025-01-09,49,7179.2989,1925.2583,1.4693,9,1,3,False,0.8660254037844387,-0.4999999999999998,0.13727877211326478,0.9905324521322229,8:00,2025-01-09 08:00:00,2025-01-09 08:10:00,2025-01-09 08:10:00,1196.5498166666666,320.8763833333333,True,True
2025-01-10,49,3876.3829,2103.8732,1.0606,10,1,4,False,0.8660254037844387,-0.4999999999999998,0.15430882066428117,0.9880226656636976,8:00,2025-01-10 08:00:00,2025-01-10 08:10:00,2025-01-10 08:10:00,646.0638166666666,350.64553333333333,True,True
2025-01-11,49,3873.4718,1835.1954,1.0902,11,1,5,True,0.8660254037844387,-0.4999999999999998,0.1712931441814776,0.9852201067560606,8:00,2025-01-11 08:00:00,2025-01-11 08:10:00,2025-01-11 08:10:00,645.5786333333333,305.8659,True,True
2025-01-12,49,7252.2731,1943.872,1.447,12,1,6,True,0.8660254037844387,-0.4999999999999998,0.1882267098432442,0.9821256058680006,8:00,2025-01-12 08:00:00,2025-01-12 08:10:00,2025-01-12 08:10:00,1208.7121833333333,323.9786666666667,True,True
2025-01-13,49,7308.5163,2192.2392,1.4538,13,1,0,False,0.8660254037844387,-0.4999999999999998,0.2051044998686192,0.9787400799669153,8:00,2025-01-13 08:00:00,2025-01-13 08:10:00,2025-01-13 08:10:00,1218.0860500000001,365.3732,True,True
2025-01-14,49,7404.3563,2141.0447,1.447,14,1,1,False,0.8660254037844387,-0.4999999999999998,0.2219215130041655,0.9750645322571948,8:00,2025-01-14 08:00:00,2025-01-14 08:10:00,2025-01-14 08:10:00,1234.0593833333335,356.8407833333333,True,True
2025-01-15,49,7507.7254,1962.7542,1.4973,15,1,2,False,0.8660254037844387,-0.4999999999999998,0.2386727660059501,0.9711000518829505,8:00,2025-01-15 08:00:00,2025-01-15 08:10:00,2025-01-15 08:10:00,1251.2875666666666,327.1257,True,True
2025-01-16,49,7524.4005,1833.0772,1.4738,16,1,3,False,0.8660254037844387,-0.4999999999999998,0.255353295116187,0.9668478136052775,8:00,2025-01-16 08:00:00,2025-01-16 08:10:00,2025-01-16 08:10:00,1254.06675,305.51286666666664,True,True
2025-01-17,49,3964.3905,2136.2036,1.0564,17,1,4,False,0.8660254037844387,-0.4999999999999998,0.2719581575341055,0.9623090774541486,8:00,2025-01-17 08:00:00,2025-01-17 08:10:00,2025-01-17 08:10:00,660.73175,356.0339333333333,True,True
2025-01-18,49,3731.1341,2196.4433,1.0715,18,1,5,True,0.8660254037844387,-0.4999999999999998,0.288482432880609,0.9574851883550393,8:00,2025-01-18 08:00:00,2025-01-18 08:10:00,2025-01-18 08:10:00,621.8556833333333,366.0738833333333,True,True
2025-01-19,49,7246.1559,1970.5341,1.4482,19,1,6,True,0.8660254037844387,-0.4999999999999998,0.30492122465628907,0.9523775757303974,8:00,2025-01-19 08:00:00,2025-01-19 08:10:00,2025-01-19 08:10:00,1207.69265,328.42235,True,True
2025-01-20,49,7455.2219,1827.9215,1.4422,20,1,0,False,0.8660254037844387,-0.4999999999999998,0.3212696616923644,0.9469877530760753,8:00,2025-01-20 08:00:00,2025-01-20 08:10:00,2025-01-20 08:10:00,1242.5369833333332,304.6535833333333,True,True
2025-01-21,49,7336.1043,2213.9149,1.4138,21,1,1,False,0.8660254037844387,-0.4999999999999998,0.3375228995941133,0.9413173175128471,8:00,2025-01-21 08:00:00,2025-01-21 08:10:00,2025-01-21 08:10:00,1222.68405,368.9858166666667,True,True
2025-01-22,49,7215.2055,2134.6774,1.4372,22,1,2,False,0.8660254037844387,-0.4999999999999998,0.3536761221763716,0.9353679493131483,8:00,2025-01-22 08:00:00,2025-01-22 08:10:00,2025-01-22 08:10:00,1202.53425,355.77956666666665,True,True
2025-01-23,49,7448.7502,2104.0648,1.4131,23,1,3,False,0.8660254037844387,-0.4999999999999998,0.3697245428906731,0.9291414114031743,8:00,2025-01-23 08:00:00,2025-01-23 08:10:00,2025-01-23 08:10:00,1241.4583666666667,350.6774666666667,True,True
2025-01-24,49,3779.7769,2107.7502,1.0715,24,1,4,False,0.8660254037844387,-0.4999999999999998,0.38566340624360707,0.9226395488404876,8:00,2025-01-24 08:00:00,2025-01-24 08:10:00,2025-01-24 08:10:00,629.9628166666666,351.2917,True,True
2025-01-25,49,3788.9,2111.779,1.0753,25,1,5,True,0.8660254037844387,-0.4999999999999998,0.401487989205973,0.9158642882672872,8:00,2025-01-25 08:00:00,2025-01-25 08:10:00,2025-01-25 08:10:00,631.4833333333333,351.96316666666667,True,True
2025-01-26,49,7377.7838,2235.8738,1.4264,26,1,6,True,0.8660254037844387,-0.4999999999999998,0.4171936026123168,0.9088176373395029,8:00,2025-01-26 08:00:00,2025-01-26 08:10:00,2025-01-26 08:10:00,1229.6306333333334,372.6456333333333,True,True
2025-01-27,49,7208.2477,2278.8481,1.4026,27,1,0,False,0.8660254037844387,-0.4999999999999998,0.4327755925504312,0.901501684131884,8:00,2025-01-27 08:00:00,2025-01-27 08:10:00,2025-01-27 08:10:00,1201.3746166666667,379.8080166666667,True,True
2025-01-28,49,7344.1121,2156.5785,1.4218,28,1,1,False,0.8660254037844387,-0.4999999999999998,0.4482293417404106,0.893918596519257,8:00,2025-01-28 08:00:00,2025-01-28 08:10:00,2025-01-28 08:10:00,1224.0186833333335,359.42975,True,True
2025-01-29,49,7546.7527,2529.0966,1.4327,29,1,2,False,0.8660254037844387,-0.4999999999999998,0.4635502709028509,0.886070621534138,8:00,2025-01-29 08:00:00,2025-01-29 08:10:00,2025-01-29 08:10:00,1257.7921166666667,421.5161,True,True
2025-01-30,49,7392.7444,2250.3194,1.4549,30,1,3,False,0.8660254037844387,-0.4999999999999998,0.47873384011578846,0.8779600847008882,8:00,2025-01-30 08:00:00,2025-01-30 08:10:00,2025-01-30 08:10:00,1232.1240666666665,375.0532333333333,True,True
2025-01-31,49,3934.9192,2262.9928,1.0666,31,1,4,False,0.8660254037844387,-0.4999999999999998,0.49377555015997715,0.869589389346611,8:00,2025-01-31 08:00:00,2025-01-31 08:10:00,2025-01-31 08:10:00,655.8198666666666,377.16546666666665,True,True
2025-01-01,50,7225.691,2225.1261,1.4132,1,1,2,False,0.8433914458128858,-0.5372996083468236,0.0,1.0,8:10,2025-01-01 08:10:00,2025-01-01 08:20:00,2025-01-01 08:20:00,1204.2818333333332,370.85435,True,True
2025-01-02,50,7253.8265,2132.9788,1.3917,2,1,3,False,0.8433914458128858,-0.5372996083468236,0.017213356155834685,0.9998518392091162,8:10,2025-01-02 08:10:00,2025-01-02 08:20:00,2025-01-02 08:20:00,1208.9710833333334,355.49646666666666,True,True
2025-01-03,50,3906.1017,2087.1569,1.0647,3,1,4,False,0.8433914458128858,-0.5372996083468236,0.03442161162274574,0.9994074007397048,8:10,2025-01-03 08:10:00,2025-01-03 08:20:00,2025-01-03 08:20:00,651.0169500000001,347.85948333333334,True,True
2025-01-04,50,3727.8564,2116.4876,1.0508,4,1,5,True,0.8433914458128858,-0.5372996083468236,0.051619667223253764,0.998666816288476,8:10,2025-01-04 08:10:00,2025-01-04 08:20:00,2025-01-04 08:20:00,621.3094,352.7479333333333,True,True
2025-01-05,50,7261.0405,2173.2659,1.34,5,1,6,True,0.8433914458128858,-0.5372996083468236,0.06880242680231986,0.9976303053065857,8:10,2025-01-05 08:10:00,2025-01-05 08:20:00,2025-01-05 08:20:00,1210.1734166666668,362.21098333333333,True,True
2025-01-06,50,7275.0152,2085.8601,1.4735,6,1,0,False,0.8433914458128858,-0.5372996083468236,0.08596479873744647,0.9962981749346078,8:10,2025-01-06 08:10:00,2025-01-06 08:20:00,2025-01-06 08:20:00,1212.5025333333333,347.64335,True,True
2025-01-07,50,7165.9026,2204.3243,1.3707,7,1,1,False,0.8433914458128858,-0.5372996083468236,0.10310169744743485,0.9946708199115211,8:10,2025-01-07 08:10:00,2025-01-07 08:20:00,2025-01-07 08:20:00,1194.3171,367.3873833333334,True,True
2025-01-08,50,7257.1228,2225.0006,1.3432,8,1,2,False,0.8433914458128858,-0.5372996083468236,0.1202080448993527,0.9927487224577402,8:10,2025-01-08 08:10:00,2025-01-08 08:20:00,2025-01-08 08:20:00,1209.5204666666666,370.8334333333333,True,True
2025-01-09,50,7025.2069,2242.3813,1.3708,9,1,3,False,0.8433914458128858,-0.5372996083468236,0.13727877211326478,0.9905324521322229,8:10,2025-01-09 08:10:00,2025-01-09 08:20:00,2025-01-09 08:20:00,1170.8678166666666,373.73021666666665,True,True
2025-01-10,50,3972.4228,2361.8443,1.0202,10,1,4,False,0.8433914458128858,-0.5372996083468236,0.15430882066428117,0.9880226656636976,8:10,2025-01-10 08:10:00,2025-01-10 08:20:00,2025-01-10 08:20:00,662.0704666666667,393.6407166666667,True,True
2025-01-11,50,3894.9494,2205.2016,1.0414,11,1,5,True,0.8433914458128858,-0.5372996083468236,0.1712931441814776,0.9852201067560606,8:10,2025-01-11 08:10:00,2025-01-11 08:20:00,2025-01-11 08:20:00,649.1582333333333,367.5336,True,True
2025-01-12,50,7151.816,2276.809,1.3842,12,1,6,True,0.8433914458128858,-0.5372996083468236,0.1882267098432442,0.9821256058680006,8:10,2025-01-12 08:10:00,2025-01-12 08:20:00,2025-01-12 08:20:00,1191.9693333333332,379.4681666666667,True,True
2025-01-13,50,6996.0608,2501.9615,1.3274,13,1,0,False,0.8433914458128858,-0.5372996083468236,0.2051044998686192,0.9787400799669153,8:10,2025-01-13 08:10:00,2025-01-13 08:20:00,2025-01-13 08:20:00,1166.0101333333334,416.99358333333333,True,True
2025-01-14,50,7150.6382,2372.1778,1.3944,14,1,1,False,0.8433914458128858,-0.5372996083468236,0.2219215130041655,0.9750645322571948,8:10,2025-01-14 08:10:00,2025-01-14 08:20:00,2025-01-14 08:20:00,1191.7730333333334,395.36296666666664,True,True
