date,slot,load_kw,pv_actual_kw,price_yuan_per_kwh,day_of_year,month,weekday,is_weekend,sin_time,cos_time,sin_doy,cos_doy,time_label,interval_start,interval_end,timestamp_end,load_kwh,pv_actual_kwh,pv_positive,is_daylight
2025-12-28,37,5261.6016,0.4008,1.0584,362,12,6,True,1.0,6.123233995736766e-17,-0.06880242680232064,0.9976303053065857,6:00,2025-12-28 06:00:00,2025-12-28 06:10:00,2025-12-28 06:10:00,876.9336,0.0668,True,True
2025-12-29,37,5245.7432,0.529,1.0182,363,12,0,False,1.0,6.123233995736766e-17,-0.05161966722325418,0.9986668162884759,6:00,2025-12-29 06:00:00,2025-12-29 06:10:00,2025-12-29 06:10:00,874.2905333333333,0.08816666666666667,True,True
2025-12-30,37,5336.4475,0.494,1.0314,364,12,1,False,1.0,6.123233995736766e-17,-0.034421611622745804,0.9994074007397048,6:00,2025-12-30 06:00:00,2025-12-30 06:10:00,2025-12-30 06:10:00,889.4079166666667,0.08233333333333333,True,True
2025-12-31,37,5241.9549,0.4913,1.0537,365,12,2,False,1.0,6.123233995736766e-17,-0.01721335615583528,0.9998518392091162,6:00,2025-12-31 06:00:00,2025-12-31 06:10:00,2025-12-31 06:10:00,873.65915,0.08188333333333334,True,True
2025-02-01,38,3203.9961,3.8641,0.818,32,2,5,True,0.9990482215818578,-0.04361938736533589,0.5086709438521044,0.8609610158889943,6:10,2025-02-01 06:10:00,2025-02-01 06:20:00,2025-02-01 06:20:00,533.9993499999999,0.6440166666666667,True,True
2025-02-02,38,5131.6891,3.6762,1.0385,33,2,6,True,0.9990482215818578,-0.04361938736533589,0.5234156073655503,0.8520775211013093,6:10,2025-02-02 06:10:00,2025-02-02 06:20:00,2025-02-02 06:20:00,855.2815166666666,0.6127,True,True
2025-02-03,38,5279.2812,2.6125,1.0585,34,2,0,False,0.9990482215818578,-0.04361938736533589,0.5380051715382996,0.8429415373547828,6:10,2025-02-03 06:10:00,2025-02-03 06:20:00,2025-02-03 06:20:00,879.8802000000001,0.4354166666666666,True,True
2025-02-04,38,5233.1418,1.1512,1.0074,35,2,1,False,0.9990482215818578,-0.04361938736533589,0.5524353131676196,0.8335557718385699,6:10,2025-02-04 06:10:00,2025-02-04 06:20:00,2025-02-04 06:20:00,872.1903000000001,0.19186666666666666,True,True
2025-02-05,38,5260.8765,0.631,1.0229,36,2,2,False,0.9990482215818578,-0.04361938736533589,0.5667017562911176,0.8239230057575542,6:10,2025-02-05 06:10:00,2025-02-05 06:20:00,2025-02-05 06:20:00,876.81275,0.10516666666666667,True,True
2025-02-06,38,5265.3908,0.0,1.0084,37,2,3,False,0.9990482215818578,-0.04361938736533589,0.5808002734538009,0.8140460935082178,6:10,2025-02-06 06:10:00,2025-02-06 06:20:00,2025-02-06 06:20:00,877.5651333333334,0.0,False,False
2025-02-07,38,3146.1675,0.0,0.7689,38,2,4,False,0.9990482215818578,-0.04361938736533589,0.5947266869607634,0.8039279618328213,6:10,2025-02-07 06:10:00,2025-02-07 06:20:00,2025-02-07 06:20:00,524.36125,0.0,False,False
2025-02-08,38,2991.4215,0.0,0.8002,39,2,5,True,0.9990482215818578,-0.04361938736533589,0.6084768701151261,0.7935716089521474,6:10,2025-02-08 06:10:00,2025-02-08 06:20:00,2025-02-08 06:20:00,498.57025,0.0,False,False
2025-02-09,38,5173.0183,0.0,0.9786,40,2,6,True,0.9990482215818578,-0.04361938736533589,0.6220467484408675,0.7829801036770629,6:10,2025-02-09 06:10:00,2025-02-09 06:20:00,2025-02-09 06:20:00,862.1697166666667,0.0,False,False
2025-02-10,38,5047.1349,0.0,1.0013,41,2,0,False,0.9990482215818578,-0.04361938736533589,0.6354323008901774,0.7721565844991642,6:10,2025-02-10 06:10:00,2025-02-10 06:20:00,2025-02-10 06:20:00,841.18915,0.0,False,False
2025-02-11,38,5244.8342,0.0,1.0627,42,2,1,False,0.9990482215818578,-0.04361938736533589,0.6486295610349814,0.7611042586607747,6:10,2025-02-11 06:10:00,2025-02-11 06:20:00,2025-02-11 06:20:00,874.1390333333334,0.0,False,False
2025-02-12,38,5292.9099,0.0,1.0275,43,2,2,False,0.9990482215818578,-0.04361938736533589,0.6616346182422783,0.7498264012045686,6:10,2025-02-12 06:10:00,2025-02-12 06:20:00,2025-02-12 06:20:00,882.1516499999999,0.0,False,False
2025-02-13,38,5115.1071,0.0,1.007,44,2,3,False,0.9990482215818578,-0.04361938736533589,0.6744436188329455,0.7383263540031065,6:10,2025-02-13 06:10:00,2025-02-13 06:20:00,2025-02-13 06:20:00,852.5178500000001,0.0,False,False
2025-02-14,38,3214.0725,0.0,0.8185,45,2,4,False,0.9990482215818578,-0.04361938736533589,0.6870527672236669,0.7266075247685656,6:10,2025-02-14 06:10:00,2025-02-14 06:20:00,2025-02-14 06:20:00,535.67875,0.0,False,False
2025-02-15,38,3140.3558,0.0,0.8296,46,2,5,True,0.9990482215818578,-0.04361938736533589,0.699458327051647,0.7146733860429609,6:10,2025-02-15 06:10:00,2025-02-15 06:20:00,2025-02-15 06:20:00,523.3926333333333,0.0,False,False
2025-02-16,38,5067.7645,0.0,1.028,47,2,6,True,0.9990482215818578,-0.04361938736533589,0.7116566222817746,0.7025274741691571,6:10,2025-02-16 06:10:00,2025-02-16 06:20:00,2025-02-16 06:20:00,844.6274166666667,0.0,False,False
2025-02-17,38,4927.7716,0.0,0.9863,48,2,0,False,0.9990482215818578,-0.04361938736533589,0.7236440382959124,0.6901733882429719,6:10,2025-02-17 06:10:00,2025-02-17 06:20:00,2025-02-17 06:20:00,821.2952666666666,0.0,False,False
2025-02-18,38,5057.1148,0.0,0.9545,49,2,1,False,0.9990482215818578,-0.04361938736533589,0.7354170229639855,0.6776147890466889,6:10,2025-02-18 06:10:00,2025-02-18 06:20:00,2025-02-18 06:20:00,842.8524666666667,0.0,False,False
2025-02-19,38,5244.438,0.0,1.0008,50,2,2,False,0.9990482215818578,-0.04361938736533589,0.7469720876965552,0.6648553979642865,6:10,2025-02-19 06:10:00,2025-02-19 06:20:00,2025-02-19 06:20:00,874.073,0.0,False,False
2025-02-20,38,5163.6398,0.0,1.0389,51,2,3,False,0.9990482215818578,-0.04361938736533589,0.7583058084785624,0.6518989958787126,6:10,2025-02-20 06:10:00,2025-02-20 06:20:00,2025-02-20 06:20:00,860.6066333333333,0.0,False,False
2025-02-21,38,2929.0392,0.0,0.7714,52,2,4,False,0.9990482215818578,-0.04361938736533589,0.7694148268839378,0.6387494220515272,6:10,2025-02-21 06:10:00,2025-02-21 06:20:00,2025-02-21 06:20:00,488.1732,0.0,False,False
2025-02-22,38,3073.0293,0.0,0.8467,53,2,5,True,0.9990482215818578,-0.04361938736533589,0.7802958510707755,0.6254105729852463,6:10,2025-02-22 06:10:00,2025-02-22 06:20:00,2025-02-22 06:20:00,512.17155,0.0,False,False
2025-02-23,38,5060.7204,0.3058,1.0263,54,2,6,True,0.9990482215818578,-0.04361938736533589,0.7909456567567772,0.6118864012687243,6:10,2025-02-23 06:10:00,2025-02-23 06:20:00,2025-02-23 06:20:00,843.4534,0.05096666666666667,True,True
2025-02-24,38,5165.6899,8.5274,1.0171,55,2,0,False,0.9990482215818578,-0.04361938736533589,0.8013610881746766,0.5981809144059165,6:10,2025-02-24 06:10:00,2025-02-24 06:20:00,2025-02-24 06:20:00,860.9483166666668,1.4212333333333333,True,True
2025-02-25,38,5085.7384,14.7462,0.9719,56,2,1,False,0.9990482215818578,-0.04361938736533589,0.8115390590073611,0.5842981736283684,6:10,2025-02-25 06:10:00,2025-02-25 06:20:00,2025-02-25 06:20:00,847.6230666666667,2.4577,True,True
2025-02-26,38,5122.8044,19.9751,0.9927,57,2,2,False,0.9990482215818578,-0.04361938736533589,0.8214765533024142,0.5702422926917871,6:10,2025-02-26 06:10:00,2025-02-26 06:20:00,2025-02-26 06:20:00,853.8007333333334,3.3291833333333334,True,True
2025-02-27,38,5157.9455,23.8845,0.9762,58,2,3,False,0.9990482215818578,-0.04361938736533589,0.8311706263658079,0.5560174366570446,6:10,2025-02-27 06:10:00,2025-02-27 06:20:00,2025-02-27 06:20:00,859.6575833333333,3.98075,True,True
2025-02-28,38,3153.3232,34.3002,0.7707,59,2,4,False,0.9990482215818578,-0.04361938736533589,0.8406184056344782,0.5416278206559814,6:10,2025-02-28 06:10:00,2025-02-28 06:20:00,2025-02-28 06:20:00,525.5538666666666,5.7166999999999994,True,True
2025-03-01,38,2802.2693,38.5949,0.7716,60,3,5,True,0.9990482215818578,-0.04361938736533589,0.8498170915275278,0.5270777086423722,6:10,2025-03-01 06:10:00,2025-03-01 06:20:00,2025-03-01 06:20:00,467.0448833333333,6.432483333333334,True,True
2025-03-02,38,4735.5505,46.1163,0.9991,61,3,6,True,0.9990482215818578,-0.04361938736533589,0.8587639582758029,0.5123714121284237,6:10,2025-03-02 06:10:00,2025-03-02 06:20:00,2025-03-02 06:20:00,789.2584166666667,7.686050000000001,True,True
2025-03-03,38,4848.9283,49.3453,0.9823,62,3,0,False,0.9990482215818578,-0.04361938736533589,0.8674563547295969,0.49751328890718066,6:10,2025-03-03 06:10:00,2025-03-03 06:20:00,2025-03-03 06:20:00,808.1547166666666,8.224216666666667,True,True
2025-03-04,38,4961.3436,59.6347,0.9623,63,3,1,False,0.9990482215818578,-0.04361938736533589,0.8758917051442429,0.48250774176121847,6:10,2025-03-04 06:10:00,2025-03-04 06:20:00,2025-03-04 06:20:00,826.8906000000001,9.939116666666667,True,True
2025-03-05,38,4841.099,67.3515,0.9588,64,3,2,False,0.9990482215818578,-0.04361938736533589,0.8840675099433636,0.4673592171580022,6:10,2025-03-05 06:10:00,2025-03-05 06:20:00,2025-03-05 06:20:00,806.8498333333333,11.22525,True,True
2025-03-06,38,4712.9746,78.3008,0.9738,65,3,3,False,0.9990482215818578,-0.04361938736533589,0.8919813464595485,0.45207220393230435,6:10,2025-03-06 06:10:00,2025-03-06 06:20:00,2025-03-06 06:20:00,785.4957666666666,13.050133333333333,True,True
2025-03-07,38,2635.6653,76.841,0.7524,66,3,4,False,0.9990482215818578,-0.04361938736533589,0.8996308696522433,0.43665123195606403,6:10,2025-03-07 06:10:00,2025-03-07 06:20:00,2025-03-07 06:20:00,439.27755,12.806833333333332,True,True
2025-03-08,38,2762.3957,96.9081,0.7524,67,3,5,True,0.9990482215818578,-0.04361938736533589,0.9070138128026359,0.4211008707960896,6:10,2025-03-08 06:10:00,2025-03-08 06:20:00,2025-03-08 06:20:00,460.39928333333336,16.15135,True,True
2025-03-09,38,4630.9571,124.7584,0.9317,68,3,6,True,0.9990482215818578,-0.04361938736533589,0.9141279881853337,0.40542572835999735,6:10,2025-03-09 06:10:00,2025-03-09 06:20:00,2025-03-09 06:20:00,771.8261833333332,20.793066666666665,True,True
2025-03-10,38,4772.6031,138.4812,0.9137,69,3,0,False,0.9990482215818578,-0.04361938736533589,0.9209712877166346,0.38963044953078796,6:10,2025-03-10 06:10:00,2025-03-10 06:20:00,2025-03-10 06:20:00,795.43385,23.0802,True,True
2025-03-11,38,4704.8275,158.3663,0.9093,70,3,1,False,0.9990482215818578,-0.04361938736533589,0.9275416835791966,0.37371971479046906,6:10,2025-03-11 06:10:00,2025-03-11 06:20:00,2025-03-11 06:20:00,784.1379166666667,26.394383333333334,True,True
2025-03-12,38,4680.8555,203.0224,0.9341,71,3,2,False,0.9990482215818578,-0.04361938736533589,0.9338372288229252,0.35769823883312546,6:10,2025-03-12 06:10:00,2025-03-12 06:20:00,2025-03-12 06:20:00,780.1425833333333,33.837066666666665,True,True
2025-03-13,38,4816.9758,235.5737,0.9513,72,3,3,False,0.9990482215818578,-0.04361938736533589,0.9398560579418954,0.3415707691678556,6:10,2025-03-13 06:10:00,2025-03-13 06:20:00,2025-03-13 06:20:00,802.8293,39.262283333333336,True,True
2025-03-14,38,2680.4995,253.6486,0.7165,73,3,4,False,0.9990482215818578,-0.04361938736533589,0.9455963874271426,0.3253420847119801,6:10,2025-03-14 06:10:00,2025-03-14 06:20:00,2025-03-14 06:20:00,446.74991666666665,42.274766666666665,True,True
2025-03-15,38,2820.4064,248.1575,0.721,74,3,5,True,0.9990482215818578,-0.04361938736533589,0.9510565162951535,0.30901699437494745,6:10,2025-03-15 06:10:00,2025-03-15 06:20:00,2025-03-15 06:20:00,470.0677333333333,41.35958333333333,True,True
2025-03-16,38,4775.9802,259.1284,0.976,75,3,6,True,0.9990482215818578,-0.04361938736533589,0.9562348265919056,0.29260033563334836,6:10,2025-03-16 06:10:00,2025-03-16 06:20:00,2025-03-16 06:20:00,795.9967,43.188066666666664,True,True
2025-03-17,38,4658.0096,343.2006,0.9454,76,3,0,False,0.9990482215818578,-0.04361938736533589,0.9611297838723007,0.27609697309746883,6:10,2025-03-17 06:10:00,2025-03-17 06:20:00,2025-03-17 06:20:00,776.3349333333334,57.2001,True,True
2025-03-18,38,4773.8984,365.7581,0.9539,77,3,1,False,0.9990482215818578,-0.04361938736533589,0.9657399376548549,0.2595117970697999,6:10,2025-03-18 06:10:00,2025-03-18 06:20:00,2025-03-18 06:20:00,795.6497333333333,60.95968333333334,True,True
2025-03-19,38,4865.0673,383.3165,0.8984,78,3,2,False,0.9990482215818578,-0.04361938736533589,0.9700639218515071,0.2428497220959356,6:10,2025-03-19 06:10:00,2025-03-19 06:20:00,2025-03-19 06:20:00,810.8445499999999,63.88608333333334,True,True
2025-03-20,38,4660.8239,401.044,0.8932,79,3,3,False,0.9990482215818578,-0.04361938736533589,0.9741004551724205,0.22611568550828828,6:10,2025-03-20 06:10:00,2025-03-20 06:20:00,2025-03-20 06:20:00,776.8039833333333,66.84066666666666,True,True
2025-03-21,38,2681.3328,409.2391,0.7532,80,3,4,False,0.9990482215818578,-0.04361938736533589,0.9778483415056568,0.20931464596304847,6:10,2025-03-21 06:10:00,2025-03-21 06:20:00,2025-03-21 06:20:00,446.8888,68.20651666666667,True,True
2025-03-22,38,2768.2011,498.1887,0.7387,81,3,5,True,0.9990482215818578,-0.04361938736533589,0.9813064702716093,0.19245158197082998,6:10,2025-03-22 06:10:00,2025-03-22 06:20:00,2025-03-22 06:20:00,461.36685000000006,83.03144999999999,True,True
2025-03-23,38,4963.7033,444.575,0.9552,82,3,6,True,0.9990482215818578,-0.04361938736533589,0.9844738167520922,0.1755314904214282,6:10,2025-03-23 06:10:00,2025-03-23 06:20:00,2025-03-23 06:20:00,827.2838833333334,74.09583333333333,True,True
2025-03-24,38,4870.3025,526.779,0.954,83,3,0,False,0.9990482215818578,-0.04361938736533589,0.9873494423939864,0.15855938510313475,6:10,2025-03-24 06:10:00,2025-03-24 06:20:00,2025-03-24 06:20:00,811.7170833333333,87.7965,True,True
2025-03-25,38,4891.0998,471.9499,0.9437,84,3,1,False,0.9990482215818578,-0.04361938736533589,0.989932495087353,0.141540295217043,6:10,2025-03-25 06:10:00,2025-03-25 06:20:00,2025-03-25 06:20:00,815.1833,78.65831666666666,True,True
2025-03-26,38,4754.669,526.0634,0.9354,85,3,2,False,0.9990482215818578,-0.04361938736533589,0.9922222094179323,0.12447926388678915,6:10,2025-03-26 06:10:00,2025-03-26 06:20:00,2025-03-26 06:20:00,792.4448333333333,87.67723333333333,True,True
2025-03-27,38,4748.9226,573.7775,0.8897,86,3,3,False,0.9990482215818578,-0.04361938736533589,0.994217906893952,0.10738134666416309,6:10,2025-03-27 06:10:00,2025-03-27 06:20:00,2025-03-27 06:20:00,791.4870999999999,95.62958333333334,True,True
2025-03-28,38,2733.542,589.1918,0.7373,87,3,4,False,0.9990482215818578,-0.04361938736533589,0.995918996147179,0.09025161003104117,6:10,2025-03-28 06:10:00,2025-03-28 06:20:00,2025-03-28 06:20:00,455.5903333333333,98.19863333333332,True,True
2025-03-29,38,2740.9834,654.6254,0.7359,88,3,5,True,0.9990482215818578,-0.04361938736533589,0.9973249731081555,0.07309512989807777,6:10,2025-03-29 06:10:00,2025-03-29 06:20:00,2025-03-29 06:20:00,456.8305666666667,109.10423333333334,True,True
2025-03-30,38,4848.4716,661.9193,0.9118,89,3,6,True,0.9990482215818578,-0.04361938736533589,0.9984354211555643,0.055916990100603484,6:10,2025-03-30 06:10:00,2025-03-30 06:20:00,2025-03-30 06:20:00,808.0785999999999,110.31988333333334,True,True
2025-03-31,38,4675.8805,755.9295,0.9112,90,3,0,False,0.9990482215818578,-0.04361938736533589,0.9992500112396835,0.03872228089217446,6:10,2025-03-31 06:10:00,2025-03-31 06:20:00,2025-03-31 06:20:00,779.3134166666667,125.98825,True,True
2025-04-01,38,4813.4345,745.6773,0.8902,91,4,1,False,0.9990482215818578,-0.04361938736533589,0.9997685019798909,0.021516097436222254,6:10,2025-04-01 06:10:00,2025-04-01 06:20:00,2025-04-01 06:20:00,802.2390833333334,124.27954999999999,True,True
2025-04-02,38,4839.4947,743.7535,0.9063,92,4,2,False,0.9990482215818578,-0.04361938736533589,0.9999907397361901,0.004303538296244289,6:10,2025-04-02 06:10:00,2025-04-02 06:20:00,2025-04-02 06:20:00,806.58245,123.95891666666667,True,True
2025-04-03,38,4662.2762,704.894,0.8886,93,4,3,False,0.9990482215818578,-0.04361938736533589,0.9999166586547379,-0.01291029607500882,6:10,2025-04-03 06:10:00,2025-04-03 06:20:00,2025-04-03 06:20:00,777.0460333333334,117.48233333333333,True,True
2025-04-04,38,2672.3286,770.9059,0.72,94,4,4,False,0.9990482215818578,-0.04361938736533589,0.9995462806873573,-0.030120304846908114,6:10,2025-04-04 06:10:00,2025-04-04 06:20:00,2025-04-04 06:20:00,445.38809999999995,128.48431666666667,True,True
2025-04-05,38,2877.34,889.6279,0.7307,95,4,5,True,0.9990482215818578,-0.04361938736533589,0.9988797155850336,-0.04732138832243185,6:10,2025-04-05 06:10:00,2025-04-05 06:20:00,2025-04-05 06:20:00,479.5566666666667,148.27131666666665,True,True
2025-04-06,38,4746.3565,829.9894,0.8892,96,4,6,True,0.9990482215818578,-0.04361938736533589,0.9979171608653922,-0.06450844944931623,6:10,2025-04-06 06:10:00,2025-04-06 06:20:00,2025-04-06 06:20:00,791.0594166666666,138.33156666666667,True,True
2025-04-07,38,4777.0045,968.4786,0.9121,97,4,0,False,0.9990482215818578,-0.04361938736533589,0.9966589017541702,-0.08167639533042241,6:10,2025-04-07 06:10:00,2025-04-07 06:20:00,2025-04-07 06:20:00,796.1674166666667,161.41310000000001,True,True
2025-04-08,38,4906.0016,775.8073,0.937,98,4,1,False,0.9990482215818578,-0.04361938736533589,0.9951053111006976,-0.09882013873287143,6:10,2025-04-08 06:10:00,2025-04-08 06:20:00,2025-04-08 06:20:00,817.6669333333333,129.30121666666668,True,True
2025-04-09,38,4858.4092,899.4585,0.9381,99,4,2,False,0.9990482215818578,-0.04361938736533589,0.9932568492674143,-0.11593459959550041,6:10,2025-04-09 06:10:00,2025-04-09 06:20:00,2025-04-09 06:20:00,809.7348666666667,149.90975,True,True
2025-04-10,38,4685.831,867.7268,0.8906,100,4,3,False,0.9990482215818578,-0.04361938736533589,0.9911140639934547,-0.1330147065341959,6:10,2025-04-10 06:10:00,2025-04-10 06:20:00,2025-04-10 06:20:00,780.9718333333334,144.62113333333335,True,True
2025-04-11,38,2959.9812,937.9745,0.7194,101,4,4,False,0.9990482215818578,-0.04361938736533589,0.9886775902323405,-0.1500553983446526,6:10,2025-04-11 06:10:00,2025-04-11 06:20:00,2025-04-11 06:20:00,493.33020000000005,156.32908333333333,True,True
2025-04-12,38,2495.2693,1087.5835,0.6468,102,4,5,True,0.9990482215818578,-0.04361938736533589,0.9859481499638304,-0.16705162550211924,6:10,2025-04-12 06:10:00,2025-04-12 06:20:00,2025-04-12 06:20:00,415.8782166666667,181.26391666666666,True,True
2025-04-13,38,4719.5909,828.4482,0.8743,103,4,6,True,0.9990482215818578,-0.04361938736533589,0.9829265519799822,-0.18399835165768005,6:10,2025-04-13 06:10:00,2025-04-13 06:20:00,2025-04-13 06:20:00,786.5984833333333,138.0747,True,True
2025-04-14,38,4687.23,1009.4019,0.8631,104,4,0,False,0.9990482215818578,-0.04361938736533589,0.9796136916454901,-0.20089055513063506,6:10,2025-04-14 06:10:00,2025-04-14 06:20:00,2025-04-14 06:20:00,781.2049999999999,168.23364999999998,True,True
2025-04-15,38,4797.6279,1039.9097,0.8305,105,4,1,False,0.9990482215818578,-0.04361938736533589,0.9760105506323683,-0.21772323039653177,6:10,2025-04-15 06:10:00,2025-04-15 06:20:00,2025-04-15 06:20:00,799.6046500000001,173.3182833333333,True,True
2025-04-16,38,4775.6727,1139.351,0.8462,106,4,2,False,0.9990482215818578,-0.04361938736533589,0.9721181966290613,-0.23449138957040985,6:10,2025-04-16 06:10:00,2025-04-16 06:20:00,2025-04-16 06:20:00,795.94545,189.89183333333335,True,True
2025-04-17,38,4709.6724,1128.923,0.9139,107,4,3,False,0.9990482215818578,-0.04361938736533589,0.9679377830240642,-0.25119006388481935,6:10,2025-04-17 06:10:00,2025-04-17 06:20:00,2025-04-17 06:20:00,784.9454000000001,188.15383333333332,True,True
2025-04-18,38,2612.0252,999.9972,0.6661,108,4,4,False,0.9990482215818578,-0.04361938736533589,0.9634705485641488,-0.2678143051621742,6:10,2025-04-18 06:10:00,2025-04-18 06:20:00,2025-04-18 06:20:00,435.33753333333334,166.6662,True,True
2025-04-19,38,2844.8572,1285.675,0.7141,109,4,5,True,0.9990482215818578,-0.04361938736533589,0.9587178169872964,-0.2843591872810034,6:10,2025-04-19 06:10:00,2025-04-19 06:20:00,2025-04-19 06:20:00,474.14286666666663,214.27916666666667,True,True
2025-04-20,38,4872.7292,1190.4606,0.8732,110,4,6,True,0.9990482215818578,-0.04361938736533589,0.9536809966304457,-0.30081980763566735,6:10,2025-04-20 06:10:00,2025-04-20 06:20:00,2025-04-20 06:20:00,812.1215333333333,198.41010000000003,True,True
2025-04-21,38,4990.9725,1254.9846,0.8966,111,4,0,False,0.9990482215818578,-0.04361938736533589,0.9483615800121715,-0.3171912885891061,6:10,2025-04-21 06:10:00,2025-04-21 06:20:00,2025-04-21 06:20:00,831.82875,209.1641,True,True
2025-04-22,38,4723.6864,1111.6251,0.8161,112,4,1,False,0.9990482215818578,-0.04361938736533589,0.9427611433904207,-0.3334687789181868,6:10,2025-04-22 06:10:00,2025-04-22 06:20:00,2025-04-22 06:20:00,787.2810666666666,185.27085,True,True
2025-04-23,38,4809.0779,1237.6095,0.8793,113,4,2,False,0.9990482215818578,-0.04361938736533589,0.9368813462954315,-0.3496474552512284,6:10,2025-04-23 06:10:00,2025-04-23 06:20:00,2025-04-23 06:20:00,801.5129833333334,206.26825,True,True
2025-04-24,38,4895.6802,1234.4258,0.9098,114,4,3,False,0.9990482215818578,-0.04361938736533589,0.9307239310379795,-0.36572252349726897,6:10,2025-04-24 06:10:00,2025-04-24 06:20:00,2025-04-24 06:20:00,815.9467,205.73763333333332,True,True
2025-04-25,38,2624.8564,1341.4432,0.646,115,4,4,False,0.9990482215818578,-0.04361938736533589,0.9242907221930933,-0.3816892202666588,6:10,2025-04-25 06:10:00,2025-04-25 06:20:00,2025-04-25 06:20:00,437.47606666666667,223.57386666666665,True,True
2025-04-26,38,2698.1141,1370.1343,0.716,116,4,5,True,0.9990482215818578,-0.04361938736533589,0.9175836260593937,-0.39754281428255595,6:10,2025-04-26 06:10:00,2025-04-26 06:20:00,2025-04-26 06:20:00,449.6856833333333,228.35571666666667,True,True
2025-04-27,38,4734.6829,1304.919,0.8434,117,4,6,True,0.9990482215818578,-0.04361938736533589,0.9106046300942162,-0.4132786077829042,6:10,2025-04-27 06:10:00,2025-04-27 06:20:00,2025-04-27 06:20:00,789.1138166666666,217.4865,True,True
2025-04-28,38,4625.9286,1322.8524,0.85,118,4,0,False,0.9990482215818578,-0.04361938736533589,0.9033558023246845,-0.4288919379124835,6:10,2025-04-28 06:10:00,2025-04-28 06:20:00,2025-04-28 06:20:00,770.9881,220.4754,True,True
2025-04-29,38,4788.9728,1499.6704,0.841,119,4,1,False,0.9990482215818578,-0.04361938736533589,0.895839290734909,-0.4443781781046132,6:10,2025-04-29 06:10:00,2025-04-29 06:20:00,2025-04-29 06:20:00,798.1621333333333,249.94506666666666,True,True
2025-04-30,38,5014.5679,1493.8545,0.8699,120,4,2,False,0.9990482215818578,-0.04361938736533589,0.8880573226294932,-0.45973273945210397,6:10,2025-04-30 06:10:00,2025-04-30 06:20:00,2025-04-30 06:20:00,835.7613166666666,248.97574999999998,True,True
2025-05-01,38,4665.4804,1259.8886,0.8635,121,5,3,False,0.9990482215818578,-0.04361938736533589,0.8800122039735357,-0.47495107206704995,6:10,2025-05-01 06:10:00,2025-05-01 06:20:00,2025-05-01 06:20:00,777.5800666666668,209.98143333333334,True,True
2025-05-02,38,2844.3632,1281.4628,0.6948,122,5,4,False,0.9990482215818578,-0.04361938736533589,0.8717063187093218,-0.4900286664290592,6:10,2025-05-02 06:10:00,2025-05-02 06:20:00,2025-05-02 06:20:00,474.0605333333333,213.57713333333334,True,True
2025-05-03,38,2604.2693,1434.7209,0.6096,123,5,5,True,0.9990482215818578,-0.04361938736533589,0.8631421280499114,-0.5049610547215204,6:10,2025-05-03 06:10:00,2025-05-03 06:20:00,2025-05-03 06:20:00,434.0448833333333,239.12015,True,True
2025-05-04,38,4805.1034,1548.883,0.8327,124,5,6,True,0.9990482215818578,-0.04361938736533589,0.854322169749827,-0.5197438121555155,6:10,2025-05-04 06:10:00,2025-05-04 06:20:00,2025-05-04 06:20:00,800.8505666666666,258.1471666666667,True,True
2025-05-05,38,4717.1707,1242.1788,0.8254,125,5,0,False,0.9990482215818578,-0.04361938736533589,0.8452490573530633,-0.5343725582809786,6:10,2025-05-05 06:10:00,2025-05-05 06:20:00,2025-05-05 06:20:00,786.1951166666666,207.0298,True,True
2025-05-06,38,4841.0641,1365.6802,0.8553,126,5,1,False,0.9990482215818578,-0.04361938736533589,0.8359254794186372,-0.548842958284719,6:10,2025-05-06 06:10:00,2025-05-06 06:20:00,2025-05-06 06:20:00,806.8440166666666,227.61336666666668,True,True
2025-05-07,38,4713.707,1414.314,0.8242,127,5,2,False,0.9990482215818578,-0.04361938736533589,0.8263541987239096,-0.5631507242749186,6:10,2025-05-07 06:10:00,2025-05-07 06:20:00,2025-05-07 06:20:00,785.6178333333334,235.71900000000002,True,True
2025-05-08,38,4631.0325,1416.2905,0.8691,128,5,3,False,0.9990482215818578,-0.04361938736533589,0.8165380514459161,-0.5772916165517272,6:10,2025-05-08 06:10:00,2025-05-08 06:20:00,2025-05-08 06:20:00,771.83875,236.04841666666667,True,True
2025-05-09,38,2708.4366,1355.4049,0.6314,129,5,4,False,0.9990482215818578,-0.04361938736533589,0.8064799463209448,-0.5912614448635781,6:10,2025-05-09 06:10:00,2025-05-09 06:20:00,2025-05-09 06:20:00,451.4061,225.90081666666666,True,True
2025-05-10,38,2673.5294,1554.9157,0.6227,130,5,5,True,0.9990482215818578,-0.04361938736533589,0.7961828637826158,-0.6050560696488488,6:10,2025-05-10 06:10:00,2025-05-10 06:20:00,2025-05-10 06:20:00,445.58823333333333,259.1526166666667,True,True
2025-05-11,38,4847.6498,1631.5831,0.8522,131,5,6,True,0.9990482215818578,-0.04361938736533589,0.7856498550787147,-0.6186714032625031,6:10,2025-05-11 06:10:00,2025-05-11 06:20:00,2025-05-11 06:20:00,807.9416333333334,271.9305166666667,True,True
2025-05-12,38,4815.746,1653.8188,0.8923,132,5,0,False,0.9990482215818578,-0.04361938736533589,0.7748840413670407,-0.6321034111873487,6:10,2025-05-12 06:10:00,2025-05-12 06:20:00,2025-05-12 06:20:00,802.6243333333333,275.63646666666665,True,True
